millis,temp,output
104854,19.04,7.37
105851,19.01,7.37
106849,19.11,19.19
107846,19.04,19.19
108843,19.08,13.30
109840,19.18,13.30
110837,19.04,7.37
111835,19.18,7.37
112832,19.18,31.01
113829,19.21,31.01
114827,19.31,54.64
115823,19.28,54.64
116820,19.24,42.82
117818,19.21,42.82
118815,19.31,54.64
119813,19.28,54.64
120810,19.28,48.72
121806,19.28,48.72
122804,19.21,36.90
123801,19.41,36.90
124798,19.28,48.72
125796,19.31,48.72
126793,19.28,48.72
127791,19.28,48.72
128788,19.28,48.72
129784,19.24,48.72
130782,19.28,48.72
131779,19.21,48.72
132776,19.21,36.90
133774,19.21,36.90
134771,19.14,25.08
135768,19.18,25.08
136765,19.14,25.08
137762,19.24,25.08
138760,19.18,31.01
139757,19.11,31.01
140754,19.14,25.08
141752,19.11,25.08
142748,19.11,19.19
143746,19.11,19.19
144743,19.18,31.01
145740,19.14,31.01
146738,19.11,19.19
147735,19.14,19.19
148732,19.14,25.08
149729,19.14,25.08
150726,19.11,19.19
151724,19.11,19.19
152721,19.11,19.19
153718,19.14,19.19
154716,19.14,25.08
155713,19.08,25.08
156709,19.21,36.90
157707,19.14,36.90
158704,19.18,31.01
159702,19.18,31.01
160699,19.18,31.01
161696,19.14,31.01
162694,19.14,25.08
163690,19.24,25.08
164687,19.21,36.90
165685,19.14,36.90
166682,19.21,36.90
167680,19.14,36.90
168677,19.11,19.19
169674,19.14,19.19
170671,19.18,31.01
171668,19.18,31.01
172665,19.14,25.08
173663,19.21,25.08
174660,19.14,25.08
175657,19.14,25.08
176655,19.14,25.08
177651,19.18,25.08
178649,19.24,42.82
179646,19.18,42.82
180643,19.18,31.01
181641,19.28,31.01
182638,19.24,42.82
183634,19.21,42.82
184632,19.21,36.90
185629,19.21,36.90
186627,19.21,36.90
187624,19.18,36.90
188621,19.21,36.90
189619,19.21,36.90
190616,19.14,25.08
191612,19.21,25.08
192610,19.21,36.90
193607,19.11,36.90
194605,19.18,31.01
195602,19.14,31.01
196599,19.11,19.19
197596,19.14,19.19
198593,19.11,19.19
199590,19.21,19.19
200588,19.11,19.19
201585,19.11,19.19
202583,19.14,25.08
203580,19.11,25.08
204576,19.28,48.72
205574,19.21,48.72
206571,19.18,31.01
207568,19.14,31.01
208566,19.18,31.01
209563,19.18,31.01
210561,19.18,31.01
211557,19.18,31.01
212554,19.18,31.01
213552,19.11,31.01
214549,19.14,25.08
215546,19.18,25.08
216544,19.18,31.01
217541,19.14,31.01
218537,19.11,19.19
219535,19.14,19.19
220532,19.14,25.08
221530,19.11,25.08
222527,19.35,60.53
223524,19.18,60.53
224522,19.14,25.08
225518,19.14,25.08
226515,19.11,19.19
227513,19.24,19.19
228510,19.14,25.08
229508,19.14,25.08
230505,19.18,31.01
231502,19.21,31.01
232499,19.58,101.91
233496,19.14,101.91
234493,19.18,31.01
235491,19.18,31.01
236488,19.18,31.01
237486,19.14,31.01
238483,19.11,19.19
239480,19.14,19.19
240477,19.18,31.01
241474,19.14,31.01
242471,19.18,31.01
243469,19.08,31.01
244466,19.08,13.30
245464,19.04,13.30
246461,19.04,7.37
247457,19.11,7.37
248455,19.08,13.30
249452,19.08,13.30
250449,19.14,25.08
251447,19.04,25.08
252444,19.11,19.19
253441,19.11,19.19
254438,19.11,19.19
255435,19.11,19.19
256433,19.11,19.19
257430,19.08,19.19
258427,19.14,25.08
259425,19.14,25.08
260421,19.14,25.08
261419,18.97,25.08
262416,19.18,31.01
263413,19.18,31.01
264411,19.24,42.82
265408,19.18,42.82
266405,19.21,36.90
267402,19.18,36.90
268399,19.18,31.01
269396,19.18,31.01
270394,19.11,19.19
271391,19.18,19.19
272389,19.18,31.01
273386,19.18,31.01
274382,19.18,31.01
275380,19.21,31.01
276377,19.21,36.90
277374,19.24,36.90
278372,19.24,42.82
279369,19.21,42.82
280367,19.21,36.90
281363,19.21,36.90
282360,19.21,36.90
283358,19.21,36.90
284355,19.21,36.90
285352,19.18,36.90
286350,19.18,31.01
287347,19.18,31.01
288344,18.97,0.00
289341,19.18,0.00
290338,19.21,36.90
291336,19.14,36.90
292333,19.14,25.08
293330,19.21,25.08
294327,19.18,31.01
295324,19.01,31.01
296322,19.14,25.08
297319,19.04,25.08
298316,19.11,19.19
299314,19.21,19.19
300311,19.21,36.90
301307,19.18,36.90
302305,19.21,36.90
303302,19.18,36.90
304300,19.14,25.08
305297,19.18,25.08
306294,19.21,36.90
307291,19.24,36.90
308288,19.14,25.08
309285,19.18,25.08
310283,19.21,36.90
311280,19.21,36.90
312278,19.14,25.08
313275,19.14,25.08
314272,19.18,31.01
315269,19.14,31.01
316266,19.18,31.01
317263,19.21,31.01
318261,19.21,36.90
319258,19.28,36.90
320256,19.21,36.90
321252,19.21,36.90
322249,19.24,42.82
323247,19.14,42.82
324244,19.21,36.90
325241,19.24,36.90
326239,19.21,36.90
327236,19.21,36.90
328232,19.18,31.01
329230,19.18,31.01
330227,19.21,36.90
331225,19.14,36.90
332222,19.14,25.08
333219,19.14,25.08
334217,19.14,25.08
335213,19.18,25.08
336210,19.11,19.19
337208,19.31,19.19
338205,19.14,25.08
339203,19.14,25.08
340200,19.14,25.08
341197,19.11,25.08
342194,19.14,25.08
343191,19.11,25.08
344188,19.18,31.01
345186,19.18,31.01
346183,19.14,25.08
347181,19.21,25.08
348178,19.21,36.90
349174,19.18,36.90
350172,19.18,31.01
351169,19.18,31.01
352166,19.14,25.08
353164,19.24,25.08
354161,19.11,19.19
355159,19.18,19.19
356155,19.21,36.90
357152,19.18,36.90
358150,19.18,31.01
359147,19.41,31.01
360144,19.21,36.90
361142,19.11,36.90
362139,18.97,0.00
363136,18.84,0.00
364133,18.77,0.00
365130,18.77,0.00
366128,18.74,0.00
367124,18.74,0.00
368121,18.67,0.00
369119,18.67,0.00
370116,18.60,0.00
371113,18.64,0.00
372110,18.64,0.00
373107,18.60,0.00
374105,18.57,0.00
375102,18.60,0.00
376099,18.64,0.00
377096,18.57,0.00
378093,18.60,0.00
379090,18.64,0.00
380088,18.60,0.00
381084,18.67,0.00
382082,18.64,0.00
383079,18.57,0.00
384076,18.67,0.00
385074,18.64,0.00
386070,18.64,0.00
387067,18.70,0.00
388065,18.74,0.00
389062,18.67,0.00
390059,18.70,0.00
391056,18.74,0.00
392053,18.77,0.00
393051,18.74,0.00
394048,18.74,0.00
395044,18.74,0.00
396042,18.74,0.00
397039,18.81,0.00
398036,18.81,0.00
399033,18.81,0.00
400030,18.81,0.00
401028,18.81,0.00
402025,18.84,0.00
403022,18.81,0.00
404019,18.87,0.00
405016,18.87,0.00
406013,18.87,0.00
407011,18.87,0.00
408008,18.91,0.00
409005,18.87,0.00
410002,18.87,0.00
410999,18.94,0.00
411997,18.94,0.00
412993,18.97,0.00
413990,18.94,0.00
414988,18.94,0.00
415985,19.01,1.44
416983,18.97,1.44
417979,19.01,1.44
418976,18.97,1.44
419974,19.04,7.37
420971,19.01,7.37
421968,19.01,1.44
422965,19.04,1.44
423962,19.04,7.37
424960,19.04,7.37
425957,19.04,7.37
426954,19.11,7.37
427951,19.18,31.01
428948,19.08,31.01
429945,19.11,19.19
430943,19.08,19.19
431940,19.11,19.19
432937,19.11,19.19
433935,19.08,13.30
434931,19.28,13.30
435929,19.11,19.19
436926,19.14,19.19
437923,18.97,0.00
438921,19.11,0.00
439918,19.14,25.08
440914,19.04,25.08
441912,19.18,31.01
442909,19.08,31.01
443907,19.01,1.44
444904,19.08,1.44
445901,19.08,13.30
446898,19.01,13.30
447895,19.08,13.30
448892,19.11,13.30
449890,19.01,1.44
450887,19.08,1.44
451885,18.97,0.00
452881,19.08,0.00
453878,19.01,1.44
454876,19.08,1.44
455873,19.01,1.44
456870,19.01,1.44
457867,19.04,7.37
458864,19.01,7.37
459862,19.08,13.30
460859,19.01,13.30
461856,19.04,7.37
462854,19.04,7.37
463850,19.04,7.37
464847,19.08,7.37
465845,19.01,1.44
466842,18.97,1.44
467840,19.01,1.44
468836,19.14,1.44
469833,19.08,13.30
470831,19.08,13.30
471828,19.14,25.08
472825,19.11,25.08
473823,19.04,7.37
474819,19.14,7.37
475816,19.08,13.30
476814,19.14,13.30
477811,19.11,19.19
478809,19.08,19.19
479806,19.08,13.30
480803,19.18,13.30
481800,19.14,25.08
482797,19.08,25.08
483794,19.08,13.30
484792,19.08,13.30
485789,19.14,25.08
486787,19.11,25.08
487784,19.01,1.44
488780,19.08,1.44
489778,19.14,25.08
490775,19.14,25.08
491772,19.04,7.37
492770,19.18,7.37
493767,19.11,19.19
494764,19.04,19.19
495761,19.08,13.30
496758,19.04,13.30
497756,18.81,0.00
498753,19.04,0.00
499750,19.04,7.37
500747,19.04,7.37
501744,19.04,7.37
502742,19.04,7.37
503739,19.08,13.30
504736,19.01,13.30
505733,19.01,1.44
506730,19.04,1.44
507727,18.94,0.00
508725,19.08,0.00
509722,19.04,7.37
510718,19.01,7.37
511716,19.14,25.08
512713,19.01,25.08
513711,18.97,0.00
514708,19.04,0.00
515705,19.04,7.37
516702,19.08,7.37
517699,19.08,13.30
518696,19.01,13.30
519694,19.21,36.90
520691,19.11,36.90
521689,19.08,13.30
522685,19.04,13.30
523682,19.24,42.82
524680,19.08,42.82
525677,19.08,13.30
526674,19.08,13.30
527672,19.04,7.37
528668,19.04,7.37
529666,19.08,13.30
530663,18.91,13.30
531660,19.04,7.37
532658,18.91,7.37
533655,19.01,1.44
534651,19.04,1.44
535649,19.01,1.44
536646,19.01,1.44
537644,18.97,0.00
538641,19.04,0.00
539637,19.01,1.44
540635,19.01,1.44
541632,19.04,7.37
542629,19.04,7.37
543627,18.97,0.00
544623,19.04,0.00
545620,19.04,7.37
546618,18.97,7.37
547615,19.08,13.30
548613,19.11,13.30
549610,19.04,7.37
550606,19.04,7.37
551604,19.04,7.37
552601,19.01,7.37
553598,19.11,19.19
554596,19.08,19.19
555592,19.08,13.30
556590,19.11,13.30
557587,19.01,1.44
558584,19.18,1.44
559582,19.21,36.90
560579,19.14,36.90
561576,19.11,19.19
562573,19.18,19.19
563570,18.94,0.00
564568,19.08,0.00
565565,19.08,13.30
566562,19.08,13.30
567560,19.08,13.30
568556,19.08,13.30
569553,19.08,13.30
570551,19.21,13.30
571548,19.11,19.19
572546,19.08,19.19
573543,19.11,19.19
574539,19.04,19.19
575537,19.08,13.30
576534,19.11,13.30
577531,19.08,13.30
578529,19.08,13.30
579526,19.08,13.30
580524,19.04,13.30
581520,19.08,13.30
582517,19.04,13.30
583515,19.11,19.19
584512,19.08,19.19
585509,19.04,7.37
586507,19.14,7.37
587503,19.01,1.44
588500,19.08,1.44
589498,19.04,7.37
590495,19.04,7.37
591493,19.01,1.44
592489,19.01,1.44
593486,19.04,7.37
594484,18.97,7.37
595481,19.04,7.37
596478,19.01,7.37
597476,19.18,31.01
598472,19.01,31.01
599470,19.01,1.44
600467,18.97,1.44
601464,19.14,25.08
602462,19.04,25.08
603459,19.08,13.30
604455,19.11,13.30
605453,19.11,19.19
606450,19.04,19.19
607448,19.04,7.37
608445,18.97,7.37
609442,19.04,7.37
610439,19.04,7.37
611436,19.04,7.37
612433,19.08,7.37
613431,18.91,0.00
614428,19.08,0.00
615425,19.04,7.37
616422,19.08,7.37
617419,19.01,1.44
618417,19.08,1.44
619414,19.04,7.37
620410,19.04,7.37
621408,19.04,7.37
622405,19.08,7.37
623403,19.04,7.37
624400,19.08,7.37
625397,19.04,7.37
626394,19.08,7.37
627391,19.11,19.19
628388,19.08,19.19
629386,19.11,19.19
630383,19.08,19.19
631380,19.11,19.19
632377,19.14,19.19
633374,19.11,19.19
634372,19.01,19.19
635369,19.11,19.19
636366,19.04,19.19
637364,19.11,19.19
638361,19.14,19.19
639357,19.21,36.90
640355,19.08,36.90
641352,19.08,13.30
642350,19.08,13.30
643347,19.08,13.30
644344,19.08,13.30
645342,19.08,13.30
646338,18.97,13.30
647335,19.11,19.19
648333,19.01,19.19
649330,19.01,1.44
650328,19.04,1.44
651325,19.01,1.44
652321,19.04,1.44
653319,18.97,0.00
654316,19.04,0.00
655313,18.97,0.00
656310,19.01,0.00
657307,19.01,1.44
658305,19.01,1.44
659302,19.04,7.37
660299,19.18,7.37
661297,19.18,31.01
662293,19.24,31.01
663290,19.31,54.64
664288,19.38,54.64
665285,19.41,72.35
666283,19.48,72.35
667280,19.51,90.10
668276,19.55,90.10
669274,19.55,96.02
670271,19.55,96.02
671268,19.62,107.81
672266,19.65,107.81
673263,19.82,143.29
674260,19.62,143.29
675258,19.51,90.10
676255,19.58,90.10
677252,19.48,84.17
678249,19.48,84.17
679246,19.51,90.10
680244,19.41,90.10
681241,19.35,60.53
682238,19.35,60.53
683236,19.24,42.82
684232,19.24,42.82
685230,19.18,31.01
686227,19.18,31.01
687224,19.08,13.30
688222,19.14,13.30
689219,19.18,31.01
690215,19.04,31.01
691213,18.87,0.00
692210,18.94,0.00
693208,18.97,0.00
694205,19.01,0.00
695201,18.91,0.00
696199,18.94,0.00
697196,18.94,0.00
698193,18.94,0.00
699191,18.97,0.00
700187,18.94,0.00
701185,19.01,1.44
702182,18.94,1.44
703179,19.04,7.37
704177,19.04,7.37
705173,19.01,1.44
706170,19.08,1.44
707168,19.08,13.30
708165,19.14,13.30
709163,19.14,25.08
710160,19.14,25.08
711157,19.21,36.90
712154,19.21,36.90
713151,19.24,42.82
714148,19.28,42.82
715146,19.31,54.64
716143,19.28,54.64
717140,19.24,42.82
718137,19.31,42.82
719134,19.31,54.64
720132,19.31,54.64
721129,19.31,54.64
722126,19.31,54.64
723124,19.31,54.64
724121,19.28,54.64
725117,19.31,54.64
726115,19.31,54.64
727112,19.31,54.64
728110,19.31,54.64
729107,19.24,42.82
730104,19.11,42.82
731102,19.21,36.90
732098,19.21,36.90
733095,19.28,48.72
734093,19.24,48.72
735090,19.14,25.08
736088,19.18,25.08
737085,19.08,13.30
738082,19.14,13.30
739080,19.14,25.08
740076,19.11,25.08
741073,19.08,13.30
742071,19.11,13.30
743068,19.11,19.19
744066,19.08,19.19
745063,19.04,7.37
746059,19.11,7.37
747057,19.28,48.72
748054,19.11,48.72
749051,19.24,42.82
750049,19.04,42.82
751046,19.11,19.19
752044,19.11,19.19
753040,19.11,19.19
754037,19.11,19.19
755035,19.14,25.08
756032,19.18,25.08
757029,19.21,36.90
758027,19.21,36.90
759024,19.14,25.08
760020,19.11,25.08
761018,19.14,25.08
762015,19.24,25.08
763013,19.18,31.01
764010,19.18,31.01
765007,19.18,31.01
766005,19.24,31.01
767001,19.18,31.01
767998,19.14,31.01
768996,19.18,31.01
769993,19.24,31.01
770991,19.21,36.90
771988,19.14,36.90
772985,19.18,31.01
773982,19.14,31.01
774979,19.28,48.72
775976,19.21,48.72
776974,19.28,48.72
777971,19.24,48.72
778969,19.24,42.82
779966,19.21,42.82
780962,19.11,19.19
781960,19.24,19.19
782957,19.18,31.01
783954,19.18,31.01
784952,19.28,48.72
785949,19.14,48.72
786947,19.08,13.30
787943,19.18,13.30
788940,19.08,13.30
789938,19.14,13.30
790935,19.21,36.90
791932,19.14,36.90
792930,19.08,13.30
793927,19.14,13.30
794924,19.14,25.08
795921,19.11,25.08
796918,19.21,36.90
797916,19.18,36.90
798913,19.14,25.08
799910,19.18,25.08
800908,19.18,31.01
801904,19.18,31.01
802902,19.08,13.30
803899,19.18,13.30
804896,19.21,36.90
805894,19.14,36.90
806891,19.18,31.01
807888,19.24,31.01
808885,19.24,42.82
809882,19.21,42.82
810880,19.18,31.01
811877,19.18,31.01
812874,19.18,31.01
813872,19.24,31.01
814869,19.18,31.01
815865,19.14,31.01
816863,19.14,25.08
817860,19.21,25.08
818857,19.18,31.01
819855,19.18,31.01
820852,19.21,36.90
821849,19.21,36.90
822846,19.18,31.01
823843,19.28,31.01
824841,19.24,42.82
825838,19.18,42.82
826835,19.21,36.90
827833,19.21,36.90
828830,19.18,31.01
829827,19.18,31.01
830824,19.18,31.01
831821,19.18,31.01
832819,19.21,36.90
833816,19.28,36.90
834813,19.18,31.01
835810,19.21,31.01
836807,19.14,25.08
837805,19.21,25.08
838802,19.18,31.01
839799,19.14,31.01
840797,19.08,13.30
841794,19.18,13.30
842791,19.11,19.19
843788,19.11,19.19
844785,19.21,36.90
845783,19.14,36.90
846780,19.11,19.19
847777,19.18,19.19
848775,19.18,31.01
849771,19.14,31.01
850768,19.21,36.90
851766,19.01,36.90
852763,19.14,25.08
853761,19.14,25.08
854758,19.18,31.01
855755,19.01,31.01
856753,19.18,31.01
857749,19.21,31.01
858746,19.18,31.01
859744,19.21,31.01
860741,19.31,54.64
861739,19.21,54.64
862736,19.24,42.82
863732,19.24,42.82
864730,19.21,36.90
865727,19.21,36.90
866724,19.24,42.82
867722,19.14,42.82
868719,19.21,36.90
869716,19.18,36.90
870714,19.14,25.08
871710,19.18,25.08
872708,19.18,31.01
873705,19.08,31.01
874702,19.14,25.08
875700,19.18,25.08
876697,19.11,19.19
877693,19.04,19.19
878691,19.11,19.19
879688,19.14,19.19
880686,19.08,13.30
881683,19.11,13.30
882680,19.14,25.08
883678,19.11,25.08
884675,19.08,13.30
885671,19.11,13.30
886669,19.11,19.19
887666,19.11,19.19
888664,19.11,19.19
889661,19.18,19.19
890658,19.18,31.01
891655,19.14,31.01
892652,19.11,19.19
893649,19.18,19.19
894647,19.11,19.19
895644,19.21,19.19
896642,19.21,36.90
897639,19.21,36.90
898636,19.18,31.01
899633,19.24,31.01
900630,19.18,31.01
901627,19.24,31.01
902625,19.21,36.90
903622,19.28,36.90
904620,19.24,42.82
905616,19.24,42.82
906613,19.24,42.82
907611,19.24,42.82
908608,19.21,36.90
909605,19.28,36.90
910603,19.31,54.64
911600,19.28,54.64
912598,19.21,36.90
913594,19.28,36.90
914591,19.21,36.90
915589,19.21,36.90
916586,19.21,36.90
917583,19.21,36.90
918581,19.18,31.01
919577,19.14,31.01
920574,19.21,36.90
921572,19.14,36.90
922569,19.14,25.08
923567,19.14,25.08
924564,19.14,25.08
925561,19.11,25.08
926558,19.28,48.72
927555,19.14,48.72
928552,19.11,19.19
929550,19.11,19.19
930547,19.11,19.19
931545,19.14,19.19
932542,19.11,19.19
933538,19.08,19.19
934536,19.14,25.08
935533,19.11,25.08
936530,19.08,13.30
937528,19.08,13.30
938525,19.08,13.30
939523,19.14,13.30
940519,19.08,13.30
941516,19.14,13.30
942514,19.11,19.19
943511,19.21,19.19
944508,19.14,25.08
945506,19.11,25.08
946503,19.18,31.01
947500,19.21,31.01
948497,19.28,48.72
949494,19.18,48.72
950492,19.18,31.01
951489,19.14,31.01
952486,19.21,36.90
953484,19.18,36.90
954480,19.28,48.72
955478,19.14,48.72
956475,19.24,42.82
957472,19.04,42.82
958470,19.28,48.72
959467,19.24,48.72
960464,19.31,54.64
961461,19.11,54.64
962458,19.01,1.44
963456,18.87,1.44
964453,18.77,0.00
965450,18.77,0.00
966448,18.74,0.00
967444,18.64,0.00
968441,18.64,0.00
969439,18.57,0.00
970436,18.57,0.00
971432,18.50,0.00
972430,18.54,0.00
973427,18.50,0.00
974425,18.50,0.00
975422,18.50,0.00
976418,18.50,0.00
977416,18.50,0.00
978413,18.54,0.00
979410,18.57,0.00
980407,18.57,0.00
981404,18.54,0.00
982402,18.57,0.00
983399,18.57,0.00
984396,18.60,0.00
985393,18.57,0.00
986390,18.57,0.00
987387,18.57,0.00
988385,18.67,0.00
989381,18.67,0.00
990379,18.60,0.00
991376,18.64,0.00
992373,18.70,0.00
993371,18.67,0.00
994367,18.70,0.00
995364,18.74,0.00
996362,18.74,0.00
997359,18.77,0.00
998356,18.77,0.00
999353,18.77,0.00
1000350,18.81,0.00
1001348,18.81,0.00
1002345,18.84,0.00
1003342,18.81,0.00
1004339,18.87,0.00
1005336,18.87,0.00
1006333,18.84,0.00
1007331,18.87,0.00
1008328,18.91,0.00
1009325,18.91,0.00
1010322,18.91,0.00
1011319,18.94,0.00
1012317,18.91,0.00
1013314,18.94,0.00
1014311,19.01,1.44
1015308,18.87,1.44
1016305,18.94,0.00
1017303,19.04,0.00
1018300,19.01,1.44
1019297,19.04,1.44
1020295,19.08,13.30
1021292,19.11,13.30
1022289,19.11,19.19
1023286,19.04,19.19
1024283,19.11,19.19
1025281,19.04,19.19
1026278,19.14,25.08
1027275,19.08,25.08
1028273,19.14,25.08
1029270,19.14,25.08
1030267,19.14,25.08
1031265,19.01,25.08
1032261,19.14,25.08
1033259,19.11,25.08
1034256,19.18,31.01
1035253,19.14,31.01
1036251,19.01,1.44
1037248,19.08,1.44
1038245,19.08,13.30
1039243,19.11,13.30
1040240,19.04,7.37
1041236,18.97,7.37
1042234,19.01,1.44
1043231,19.04,1.44
1044229,18.97,0.00
1045226,18.97,0.00
1046223,19.04,7.37
1047220,19.01,7.37
1048217,18.97,0.00
1049214,19.01,0.00
1050212,18.97,0.00
1051209,18.97,0.00
1052207,19.04,7.37
1053203,19.04,7.37
1054200,18.94,0.00
1055198,19.01,0.00
1056195,19.04,7.37
1057192,19.08,7.37
1058190,19.08,13.30
1059187,19.08,13.30
1060185,19.08,13.30
1061181,18.97,13.30
1062178,19.11,19.19
1063176,19.08,19.19
1064173,19.11,19.19
1065170,19.08,19.19
1066168,19.11,19.19
1067165,19.04,19.19
1068163,19.14,25.08
1069160,19.11,25.08
1070156,19.14,25.08
1071154,19.14,25.08
1072151,19.18,31.01
1073148,19.08,31.01
1074146,19.01,1.44
1075143,19.11,1.44
1076141,19.08,13.30
1077138,19.18,13.30
1078135,19.04,7.37
1079132,19.04,7.37
1080129,19.11,19.19
1081126,19.04,19.19
1082124,19.01,1.44
1083121,19.08,1.44
1084119,18.97,0.00
1085116,19.01,0.00
1086112,19.01,1.44
1087110,18.97,1.44
1088107,19.01,1.44
1089104,19.04,1.44
1090102,19.01,1.44
1091099,18.97,1.44
1092097,19.01,1.44
1093093,19.04,1.44
1094090,19.04,7.37
1095088,19.04,7.37
1096085,19.04,7.37
1097082,19.08,7.37
1098080,19.11,19.19
1099077,19.08,19.19
1100073,19.08,13.30
1101071,19.04,13.30
1102068,19.11,19.19
1103066,19.08,19.19
1104063,19.14,25.08
1105060,19.21,25.08
1106058,19.11,19.19
1107055,19.14,19.19
1108052,19.14,25.08
1109050,19.08,25.08
1110046,19.08,13.30
1111044,19.21,13.30
1112041,19.14,25.08
1113038,19.24,25.08
1114036,19.01,1.44
1115033,19.08,1.44
1116030,19.08,13.30
1117028,19.04,13.30
1118025,19.08,13.30
1119022,19.11,13.30
1120019,19.04,7.37
1121016,18.97,7.37
1122014,19.01,1.44
1123011,19.04,1.44
1124008,18.97,0.00
1125006,19.01,0.00
1126002,19.01,1.44
1127000,19.14,1.44
1127997,19.01,1.44
1128994,19.01,1.44
1129992,19.04,7.37
1130989,18.94,7.37
1131986,19.01,1.44
1132983,19.08,1.44
1133980,19.01,1.44
1134978,19.04,1.44
1135975,18.94,0.00
1136972,19.11,0.00
1137970,19.11,19.19
1138966,19.11,19.19
1139963,19.11,19.19
1140961,19.24,19.19
1141958,19.08,13.30
1142956,19.18,13.30
1143953,19.14,25.08
1144950,19.14,25.08
1145948,19.18,31.01
1146945,19.24,31.01
1147942,19.21,36.90
1148940,19.11,36.90
1149936,19.18,31.01
1150934,19.01,31.01
1151931,19.04,7.37
1152928,19.11,7.37
1153926,19.08,13.30
1154923,19.11,13.30
1155920,19.08,13.30
1156918,19.08,13.30
1157915,19.04,7.37
1158912,19.04,7.37
1159909,19.11,19.19
1160906,19.01,19.19
1161904,19.04,7.37
1162901,18.87,7.37
1163898,18.97,0.00
1164896,19.01,0.00
1165892,18.97,0.00
1166889,19.01,0.00
1167887,19.04,7.37
1168884,18.97,7.37
1169882,18.97,0.00
1170879,19.04,0.00
1171875,19.08,13.30
1172873,19.01,13.30
1173870,19.01,1.44
1174867,19.04,1.44
1175865,19.04,7.37
1176862,18.94,7.37
1177860,19.08,13.30
1178856,19.04,13.30
1179853,19.04,7.37
1180851,19.04,7.37
1181848,19.04,7.37
1182845,19.04,7.37
1183843,19.08,13.30
1184840,19.08,13.30
1185838,19.11,19.19
1186834,19.08,19.19
1187831,19.04,7.37
1188829,19.01,7.37
1189826,19.11,19.19
1190823,19.11,19.19
1191821,19.11,19.19
1192818,19.11,19.19
1193816,19.18,31.01
1194813,19.11,31.01
1195810,19.14,25.08
1196807,19.14,25.08
1197804,19.11,19.19
1198801,19.18,19.19
1199799,18.97,0.00
1200796,19.08,0.00
1201794,19.08,13.30
1202791,19.11,13.30
1203788,19.04,7.37
1204785,19.04,7.37
1205782,19.04,7.37
1206779,19.01,7.37
1207777,19.08,13.30
1208774,19.01,13.30
1209772,19.04,7.37
1210769,19.08,7.37
1211766,18.97,0.00