millis,temp,output
289339,19.04,19.00
290336,19.01,2.06
291334,19.11,2.06
292331,19.08,19.00
293327,19.04,19.00
294325,19.04,10.53
295322,19.08,10.53
296320,19.04,10.53
297317,19.04,10.53
298314,19.08,19.00
299311,19.08,19.00
300308,19.21,52.71
301305,19.08,52.71
302303,19.14,35.83
303300,19.18,35.83
304297,19.11,27.41
305295,19.11,27.41
306291,19.11,27.41
307289,19.21,27.41
308286,19.14,35.83
309283,19.21,35.83
310281,19.21,52.71
311278,19.14,52.71
312275,19.28,69.59
313272,19.21,69.59
314269,19.24,61.18
315267,19.24,61.18
316264,19.24,61.18
317261,19.28,61.18
318259,19.21,52.71
319256,19.21,52.71
320253,19.28,69.59
321250,19.24,69.59
322247,19.31,78.06
323245,19.24,78.06
324242,19.28,69.59
325239,19.28,69.59
326237,19.28,69.59
327233,19.24,69.59
328230,19.28,69.59
329228,19.28,69.59
330225,19.31,78.06
331223,19.28,78.06
332220,19.28,69.59
333217,19.21,69.59
334214,19.28,69.59
335211,19.35,69.59
336208,19.24,61.18
337206,19.28,61.18
338203,19.28,69.59
339201,19.24,69.59
340198,19.24,61.18
341194,19.24,61.18
342192,19.28,69.59
343189,19.18,69.59
344186,19.24,61.18
345184,19.18,61.18
346181,19.21,52.71
347179,19.24,52.71
348176,19.18,44.30
349172,19.18,44.30
350170,19.21,52.71
351167,19.18,52.71
352164,19.11,27.41
353162,19.11,27.41
354159,19.11,27.41
355155,19.08,27.41
356153,19.14,35.83
357150,19.18,35.83
358148,19.14,35.83
359145,19.18,35.83
360142,19.08,19.00
361140,19.04,19.00
362137,18.81,0.00
363133,18.70,0.00
364131,18.67,0.00
365128,18.60,0.00
366126,18.54,0.00
367122,18.50,0.00
368119,18.43,0.00
369117,18.37,0.00
370114,18.33,0.00
371111,18.33,0.00
372108,18.30,0.00
373105,18.27,0.00
374103,18.23,0.00
375100,18.20,0.00
376096,18.20,0.00
377094,18.20,0.00
378091,18.23,0.00
379088,18.23,0.00
380086,18.20,0.00
381082,18.16,0.00
382080,18.20,0.00
383077,18.16,0.00
384074,18.16,0.00
385071,18.13,0.00
386068,18.16,0.00
387065,18.13,0.00
388063,18.16,0.00
389060,18.16,0.00
390056,18.16,0.00
391054,18.13,0.00
392051,18.10,0.00
393049,18.10,0.00
394045,18.10,0.00
395042,18.13,0.00
396040,18.10,0.00
397037,18.10,0.00
398034,18.13,0.00
399031,18.16,0.00
400028,18.16,0.00
401026,18.16,0.00
402023,18.16,0.00
403019,18.20,0.00
404017,18.16,0.00
405014,18.16,0.00
406011,18.16,0.00
407009,18.16,0.00
408005,18.16,0.00
409003,18.13,0.00
410000,18.16,0.00
410997,18.16,0.00
411995,18.20,0.00
412991,18.23,0.00
413988,18.23,0.00
414986,18.23,0.00
415983,18.23,0.00
416979,18.20,0.00
417977,18.16,0.00
418974,18.20,0.00
419972,18.27,0.00
420969,18.30,0.00
421965,18.27,0.00
422963,18.27,0.00
423960,18.20,0.00
424957,18.27,0.00
425954,18.30,0.00
426951,18.27,0.00
427949,18.27,0.00
428946,18.23,0.00
429943,18.27,0.00
430940,18.30,0.00
431937,18.33,0.00
432934,18.30,0.00
433932,18.27,0.00
434928,18.33,0.00
435926,18.33,0.00
436923,18.33,0.00
437920,18.33,0.00
438918,18.30,0.00
439914,18.30,0.00
440911,18.33,0.00
441909,18.33,0.00
442906,18.37,0.00
443904,18.37,0.00
444900,18.37,0.00
445897,18.40,0.00
446895,18.40,0.00
447892,18.43,0.00
448888,18.43,0.00
449886,18.40,0.00
450883,18.37,0.00
451880,18.37,0.00
452878,18.40,0.00
453874,18.43,0.00
454872,18.43,0.00
455869,18.43,0.00
456866,18.40,0.00
457863,18.43,0.00
458860,18.47,0.00
459857,18.47,0.00
460855,18.47,0.00
461852,18.43,0.00
462849,18.43,0.00
463846,18.50,0.00
464843,18.47,0.00
465841,18.47,0.00
466837,18.47,0.00
467834,18.54,0.00
468832,18.54,0.00
469829,18.54,0.00
470827,18.50,0.00
471823,18.50,0.00
472820,18.47,0.00
473818,18.47,0.00
474815,18.54,0.00
475812,18.54,0.00
476809,18.57,0.00
477806,18.57,0.00
478803,18.57,0.00
479801,18.60,0.00
480797,18.54,0.00
481795,18.54,0.00
482792,18.50,0.00
483789,18.54,0.00
484787,18.50,0.00
485783,18.60,0.00
486780,18.60,0.00
487778,18.60,0.00
488775,18.60,0.00
489772,18.57,0.00
490769,18.57,0.00
491766,18.60,0.00
492764,18.64,0.00
493761,18.64,0.00
494757,18.60,0.00
495755,18.60,0.00
496752,18.60,0.00
497750,18.60,0.00
498746,18.67,0.00
499743,18.70,0.00
500741,18.70,0.00
501738,18.67,0.00
502735,18.67,0.00
503732,18.64,0.00
504729,18.64,0.00
505726,18.67,0.00
506724,18.70,0.00
507721,18.70,0.00
508718,18.67,0.00
509715,18.64,0.00
510712,18.67,0.00
511710,18.74,0.00
512706,18.70,0.00
513703,18.70,0.00
514701,18.67,0.00
515698,18.70,0.00
516696,18.74,0.00
517692,18.74,0.00
518689,18.70,0.00
519687,18.70,0.00
520684,18.77,0.00
521680,18.77,0.00
522678,18.74,0.00
523675,18.74,0.00
524673,18.74,0.00
525670,18.74,0.00
526666,18.81,0.00
527664,18.77,0.00
528661,18.74,0.00
529658,18.77,0.00
530655,18.84,0.00
531652,18.84,0.00
532649,18.77,0.00
533647,18.74,0.00
534644,18.81,0.00
535641,18.81,0.00
536638,18.84,0.00
537635,18.81,0.00
538633,18.77,0.00
539630,18.77,0.00
540626,18.81,0.00
541624,18.84,0.00
542621,18.87,0.00
543619,18.84,0.00
544615,18.84,0.00
545612,18.84,0.00
546610,18.91,0.00
547607,18.87,0.00
548604,18.84,0.00
549601,18.84,0.00
550598,18.84,0.00
551596,18.84,0.00
552593,18.91,0.00
553590,18.91,0.00
554587,18.91,0.00
555584,18.91,0.00
556581,18.84,0.00
557579,18.84,0.00
558575,18.87,0.00
559572,18.94,0.00
560570,18.91,0.00
561567,18.87,0.00
562565,18.84,0.00
563561,18.87,0.00
564558,18.91,0.00
565556,18.94,0.00
566553,18.94,0.00
567549,18.87,0.00
568547,18.87,0.00
569544,18.94,0.00
570542,18.97,0.00
571539,18.94,0.00
572535,18.94,0.00
573533,18.91,0.00
574530,18.91,0.00
575527,18.94,0.00
576524,18.97,0.00
577521,18.97,0.00
578519,18.97,0.00
579516,18.94,0.00
580513,18.91,0.00
581510,18.97,0.00
582507,18.97,0.00
583504,18.97,0.00
584502,18.97,0.00
585499,18.94,0.00
586496,18.94,0.00
587493,19.01,2.06
588490,19.01,2.06
589488,18.97,0.00
590484,18.97,0.00
591481,18.97,0.00
592479,18.94,0.00
593476,19.04,10.53
594473,19.01,10.53
595471,19.01,2.06
596467,19.04,2.06
597465,19.04,10.53
598462,19.08,10.53
599459,19.08,19.00
600457,19.04,19.00
601454,19.04,10.53
602450,19.01,10.53
603448,19.01,2.06
604445,19.04,2.06
605443,19.01,2.06
606440,18.94,2.06
607437,19.08,19.00
608434,19.11,19.00
609431,19.04,10.53
610428,19.04,10.53
611426,19.01,2.06
612423,19.04,2.06
613420,19.08,19.00
614417,19.04,19.00
615414,19.04,10.53
616412,19.08,10.53
617409,19.08,19.00
618406,19.08,19.00
619404,18.84,0.00
620400,19.04,0.00
621398,19.01,2.06
622395,18.97,2.06
623392,18.97,0.00
624390,19.04,0.00
625386,19.04,10.53
626383,19.04,10.53
627381,19.04,10.53
628378,18.94,10.53
629376,18.91,0.00
630372,18.97,0.00
631369,18.97,0.00
632367,18.97,0.00
633364,18.97,0.00
634361,19.01,0.00
635358,19.01,2.06
636355,18.97,2.06
637352,19.04,10.53
638350,18.94,10.53
639347,18.97,0.00
640345,18.97,0.00
641341,19.01,2.06
642338,19.08,2.06
643336,19.04,10.53
644333,19.04,10.53
645330,19.04,10.53
646327,18.97,10.53
647324,19.04,10.53
648322,19.01,10.53
649319,19.01,2.06
650316,19.01,2.06
651314,19.01,2.06
652310,19.01,2.06
653307,19.01,2.06
654305,19.08,2.06
655302,19.04,10.53
656300,19.04,10.53
657297,19.01,2.06
658293,19.04,2.06
659291,19.01,2.06
660288,19.04,2.06
661285,19.01,2.06
662282,19.24,2.06
663279,19.35,86.48
664276,19.41,86.48
665274,19.55,137.18
666271,19.58,137.18
667269,19.68,170.94
668266,19.65,170.94
669263,19.48,120.24
670261,19.75,120.24
671257,19.78,196.24
672254,19.72,196.24
673252,19.78,196.24
674249,19.82,196.24
675247,19.78,196.24
676244,19.82,196.24
677241,19.65,162.47
678239,19.82,162.47
679236,20.02,255.00
680233,19.78,255.00
681231,19.78,196.24
682227,19.82,196.24
683225,19.75,187.82
684222,19.78,187.82
685219,19.75,187.82
686217,19.65,187.82
687214,19.62,154.01
688211,19.58,154.01
689209,19.65,162.47
690206,19.58,162.47
691204,19.51,128.71
692200,19.48,128.71
693197,19.38,94.94
694195,19.38,94.94
695192,19.41,103.36
696189,19.35,103.36
697187,19.38,94.94
698184,19.28,94.94
699182,19.31,78.06
700178,19.24,78.06
701175,19.18,44.30
702173,19.21,44.30
703170,19.18,44.30
704167,19.08,44.30
705165,19.01,2.06
706162,19.04,2.06
707159,19.01,2.06
708156,19.01,2.06
709153,18.97,0.00
710151,18.91,0.00
711148,18.91,0.00
712144,18.94,0.00
713142,18.94,0.00
714139,18.97,0.00
715137,18.97,0.00
716133,18.94,0.00
717130,18.97,0.00
718128,18.94,0.00
719125,18.94,0.00
720122,18.94,0.00
721119,18.94,0.00
722116,18.94,0.00
723113,18.91,0.00
724111,18.97,0.00
725108,18.97,0.00
726105,19.04,0.00
727102,19.04,10.53
728099,19.08,10.53
729097,19.11,27.41
730094,19.18,27.41
731091,19.04,10.53
732088,19.11,10.53
733085,19.11,27.41
734083,19.11,27.41
735080,19.14,35.83
736077,19.18,35.83
737075,19.21,52.71
738072,19.24,52.71
739068,19.21,52.71
740066,19.31,52.71
741063,19.28,69.59
742061,19.24,69.59
743058,19.31,78.06
744055,19.28,78.06
745053,19.31,78.06
746049,19.31,78.06
747046,19.35,86.48
