millis,temp,output
142749,19.14,25.08
143747,19.11,25.08
144744,19.14,25.08
145740,19.11,25.08
146738,19.11,19.19
147735,19.11,19.19
148732,19.08,13.30
149730,19.11,13.30
150727,19.08,13.30
151725,18.84,13.30
152721,19.18,31.01
153718,19.24,31.01
154716,19.14,25.08
155713,19.11,25.08
156710,19.28,48.72
157708,19.08,48.72
158705,19.28,48.72
159702,19.21,48.72
160699,19.35,60.53
161696,19.28,60.53
162694,19.24,42.82
163691,19.14,42.82
164688,19.18,31.01
165686,19.18,31.01
166682,19.24,42.82
167680,19.14,42.82
168677,19.14,25.08
169674,19.18,25.08
170672,19.11,19.19
171669,19.18,19.19
172666,19.24,42.82
173663,19.18,42.82
174660,19.18,31.01
175657,19.08,31.01
176655,19.04,7.37
177652,19.14,7.37
178650,19.11,19.19
179646,19.18,19.19
180643,19.11,19.19
181641,19.18,19.19
182638,19.08,13.30
183635,19.18,13.30
184633,19.14,25.08
185630,19.14,25.08
186628,19.14,25.08
187624,19.18,25.08
188621,19.18,31.01
189619,19.01,31.01
190616,19.21,36.90
191613,19.24,36.90
192611,19.24,42.82
193607,19.31,42.82
194605,19.21,36.90
195602,19.21,36.90
196599,19.24,42.82
197597,19.24,42.82
198594,19.24,42.82
199591,19.24,42.82
200588,19.28,48.72
201585,19.24,48.72
202583,19.31,54.64
203580,19.24,54.64
204577,19.31,54.64
205575,19.14,54.64
206572,19.18,31.01
207568,19.31,31.01
208566,19.24,42.82
209563,19.21,42.82
210561,19.21,36.90
211558,19.21,36.90
212555,19.18,31.01
213553,19.21,31.01
214550,19.14,25.08
215546,19.18,25.08
216544,18.97,0.00
217541,19.18,0.00
218539,19.14,25.08
219536,19.08,25.08
220532,19.18,31.01
221530,18.97,31.01
222527,19.14,25.08
223524,19.21,25.08
224522,19.14,25.08
225519,19.11,25.08
226516,19.18,31.01
227513,19.18,31.01
228510,19.14,25.08
229508,19.18,25.08
230505,19.28,48.72
231502,19.18,48.72
232500,19.14,25.08
233497,19.38,25.08
234493,19.21,36.90
235491,19.24,36.90
236488,19.18,31.01
237486,19.14,31.01
238483,19.21,36.90
239480,19.21,36.90
240478,19.21,36.90
241474,19.24,36.90
242471,19.21,36.90
243469,19.18,36.90
244466,19.28,48.72
245464,19.18,48.72
246461,19.24,42.82
247458,19.38,42.82
248455,19.24,42.82
249452,19.24,42.82
250449,19.21,36.90
251447,19.24,36.90
252444,19.18,31.01
253442,19.18,31.01
254439,19.14,25.08
255435,19.18,25.08
256433,19.18,31.01
257430,19.14,31.01
258427,19.04,7.37
259425,19.18,7.37
260422,19.18,31.01
261419,19.18,31.01
262416,19.18,31.01
263413,19.14,31.01
264411,19.18,31.01
265408,19.31,31.01
266405,19.21,36.90
267403,19.21,36.90
268399,19.08,13.30
269396,19.14,13.30
270394,19.24,42.82
271391,19.18,42.82
272389,19.24,42.82
273386,19.21,42.82
274383,19.24,42.82
275380,19.21,42.82
276377,19.21,36.90
277374,19.24,36.90
278372,19.21,36.90
279369,19.24,36.90
280367,19.21,36.90
281364,19.21,36.90
282360,19.24,42.82
283358,19.38,42.82
284355,19.18,31.01
285352,19.24,31.01
286350,19.04,7.37
287347,19.18,7.37
288344,19.21,36.90
289341,19.18,36.90
290338,19.18,31.01
291336,19.31,31.01
292333,19.08,13.30
293330,19.18,13.30
294328,19.14,25.08
295324,19.28,25.08
296322,19.14,25.08
297319,19.21,25.08
298316,19.21,36.90
299314,19.18,36.90
300311,19.24,42.82
301308,19.24,42.82
302305,19.35,60.53
303302,19.28,60.53
304300,19.24,42.82
305297,19.28,42.82
306294,19.21,36.90
307292,19.24,36.90
308289,19.24,42.82
309285,19.28,42.82
310283,19.21,36.90
311280,19.24,36.90
312278,19.21,36.90
313275,19.18,36.90
314272,19.21,36.90
315270,19.18,36.90
316266,19.18,31.01
317263,19.21,31.01
318261,19.18,31.01
319258,19.21,31.01
320256,19.14,25.08
321253,19.18,25.08
322250,19.11,19.19
323247,19.18,19.19
324244,19.18,31.01
325241,19.18,31.01
326239,19.18,31.01
327236,19.14,31.01
328233,19.14,25.08
329231,19.21,25.08
330227,18.97,0.00
331225,19.14,0.00
332222,19.21,36.90
333219,19.18,36.90
334217,19.31,54.64
335214,19.18,54.64
336210,19.28,48.72
337208,19.21,48.72
338205,19.28,48.72
339203,19.11,48.72
340200,19.28,48.72
341197,19.31,48.72
342195,19.11,19.19
343191,19.24,19.19
344188,19.18,31.01
345186,19.18,31.01
346183,19.18,31.01
347181,19.18,31.01
348178,19.18,31.01
349175,19.24,31.01
350172,19.18,31.01
351169,19.24,31.01
352166,19.18,31.01
353164,19.18,31.01
354161,19.18,31.01
355159,19.18,31.01
356156,19.14,25.08
357152,19.28,25.08
358150,19.14,25.08
359147,19.18,25.08
360144,19.04,7.37
361142,19.14,7.37
362139,19.04,7.37
363136,19.08,7.37
364133,18.91,0.00
365130,18.84,0.00
366128,18.84,0.00
367125,18.84,0.00
368121,18.87,0.00
369119,18.84,0.00
370116,18.81,0.00
371113,18.81,0.00
372110,18.81,0.00
373107,18.81,0.00
374105,18.87,0.00
375102,18.84,0.00
376099,18.84,0.00
377096,18.87,0.00
378093,18.84,0.00
379090,18.81,0.00
380088,18.81,0.00
381084,18.84,0.00
382082,18.87,0.00
383079,18.87,0.00
384076,18.94,0.00
385074,18.94,0.00
386070,18.97,0.00
387067,19.01,0.00
388065,18.97,0.00
389062,19.01,0.00
390060,19.04,7.37
391056,19.01,7.37
392053,18.97,0.00
393051,18.97,0.00
394048,19.04,7.37
395044,19.04,7.37
396042,19.11,19.19
397039,19.08,19.19
398036,19.04,7.37
399034,19.11,7.37
400031,19.14,25.08
401028,19.04,25.08
402025,19.14,25.08
403022,19.14,25.08
404020,19.18,31.01
405017,19.11,31.01
406014,19.11,19.19
407012,19.21,19.19
408008,19.08,13.30
409006,19.11,13.30
410003,19.14,25.08
411000,19.11,25.08
411998,19.08,13.30
412995,19.14,13.30
413992,19.11,19.19
414989,19.04,19.19
415986,19.08,13.30
416984,19.08,13.30
417981,19.08,13.30
418978,19.01,13.30
419976,19.08,13.30
420972,19.11,13.30
421969,19.11,19.19
422967,19.01,19.19
423964,19.11,19.19
424962,19.08,19.19
425959,19.01,1.44
426956,19.08,1.44
427953,19.04,7.37
428950,19.08,7.37
429947,19.11,19.19
430945,19.14,19.19
431942,18.97,0.00
432939,19.04,0.00
433936,19.04,7.37
434933,19.04,7.37
435931,19.08,13.30
436928,19.04,13.30
437925,19.08,13.30
438922,19.14,13.30
439919,19.11,19.19
440916,19.01,19.19
441914,19.11,19.19
442911,19.11,19.19
443909,19.08,13.30
444906,19.08,13.30
445902,19.14,25.08
446900,19.11,25.08
447897,18.97,0.00
448894,19.18,0.00
449892,19.11,19.19
450889,19.08,19.19
451886,19.14,25.08
452883,19.21,25.08
453880,19.01,1.44
454878,19.14,1.44
455875,19.11,19.19
456872,19.11,19.19
457870,19.08,13.30
458866,19.14,13.30
459864,19.11,19.19
460861,19.11,19.19
461858,19.08,13.30
462856,19.08,13.30
463853,19.11,19.19
464849,19.01,19.19
465847,19.14,25.08
466844,19.11,25.08
467842,19.11,19.19
468839,19.08,19.19
469836,19.04,7.37
470834,19.11,7.37
471830,19.08,13.30
472827,19.08,13.30
473825,19.11,19.19
474822,19.11,19.19
475820,19.04,7.37
476817,19.21,7.37
477813,19.14,25.08
478811,19.04,25.08
479808,19.04,7.37
480805,19.11,7.37
481803,19.04,7.37
482800,19.01,7.37
483796,19.18,31.01
484794,19.11,31.01
485791,19.08,13.30
486789,19.08,13.30
487786,19.04,7.37
488783,19.01,7.37
489780,19.04,7.37
490777,19.08,7.37
491774,19.08,13.30
492772,18.97,13.30
493769,19.08,13.30
494767,19.04,13.30
495764,19.01,1.44
496760,19.08,1.44
497758,19.08,13.30
498755,19.04,13.30
499752,19.08,13.30
500750,19.08,13.30
501747,19.04,7.37
502744,19.14,7.37
503741,19.14,25.08
504738,19.14,25.08
505736,19.04,7.37
506733,19.11,7.37
507729,19.14,25.08
508727,19.04,25.08
509724,19.11,19.19
510722,19.14,19.19
511719,19.11,19.19
512716,19.01,19.19
513714,19.14,25.08
514710,19.18,25.08
515707,19.14,25.08
516705,19.08,25.08
517702,19.11,19.19
518700,19.11,19.19
519697,18.94,0.00
520693,19.08,0.00
521691,19.08,13.30
522688,19.08,13.30
523685,19.11,19.19
524683,19.08,19.19
525680,19.01,1.44
526676,19.01,1.44
527674,19.11,19.19
528671,19.08,19.19
529669,19.08,13.30
530666,19.08,13.30
531663,19.08,13.30
532661,19.08,13.30
533657,18.91,0.00
534654,19.04,0.00
535652,19.08,13.30
536649,19.08,13.30
537647,19.04,7.37
538643,19.04,7.37
539640,19.11,19.19
540638,19.11,19.19
541635,19.08,13.30
542632,19.14,13.30
543630,19.11,19.19
544627,19.11,19.19
545624,19.11,19.19
546621,19.18,19.19
547618,19.08,13.30
548616,19.14,13.30
549613,19.14,25.08
550610,19.11,25.08
551608,19.28,48.72
552604,19.18,48.72
553602,19.11,19.19
554599,19.11,19.19
555596,19.18,31.01
556594,19.08,31.01
557591,19.14,25.08
558588,19.08,25.08
559585,19.04,7.37
560582,19.11,7.37
561580,19.08,13.30
562577,19.04,13.30
563574,19.04,7.37
564571,19.08,7.37
565568,19.01,1.44
566565,18.97,1.44
567563,19.01,1.44
568560,18.94,1.44
569558,19.04,7.37
570554,19.08,7.37
571551,18.97,0.00
572549,19.08,0.00
573546,19.08,13.30
574543,19.04,13.30
575540,19.04,7.37
576537,19.11,7.37
577534,19.01,1.44
578532,19.08,1.44
579529,19.08,13.30
580527,19.04,13.30
581523,19.08,13.30
582520,19.14,13.30
583518,19.14,25.08
584515,19.11,25.08
585512,19.14,25.08
586510,19.11,25.08
587507,19.11,19.19
588504,19.14,19.19
589501,19.08,13.30
590498,19.18,13.30
591496,19.21,36.90
592493,19.08,36.90
593490,19.21,36.90
594487,19.14,36.90
595484,19.01,1.44
596482,19.11,1.44
597479,19.14,25.08
598476,19.11,25.08
599474,19.11,19.19
600471,19.08,19.19
601467,19.11,19.19
602465,19.11,19.19
603462,19.11,19.19
604460,19.08,19.19
605457,19.04,7.37
606454,19.14,7.37
607451,19.04,7.37
608448,18.94,7.37
609445,19.08,13.30
610443,18.97,13.30
611440,19.08,13.30
612438,19.08,13.30
613435,19.01,1.44
614431,19.08,1.44
615429,19.04,7.37
616426,19.04,7.37
617423,19.04,7.37
618421,19.01,7.37
619417,19.01,1.44
620414,19.08,1.44
621412,19.11,19.19
622409,19.01,19.19
623407,19.01,1.44
624403,19.08,1.44
625400,19.11,19.19
626398,19.21,19.19
627395,19.08,13.30
628392,19.18,13.30
629390,19.11,19.19
630387,19.11,19.19
631384,19.14,25.08
632381,19.08,25.08
633378,19.24,42.82
634376,19.11,42.82
635373,19.11,19.19
636370,19.14,19.19
637368,19.11,19.19
638364,19.24,19.19
639362,19.21,36.90
640359,19.18,36.90
641356,19.11,19.19
642354,19.14,19.19
643351,19.04,7.37
644348,19.08,7.37
645345,19.11,19.19
646342,19.04,19.19
647340,19.08,13.30
648337,19.08,13.30
649334,19.11,19.19
650332,19.08,19.19
651328,19.01,1.44
652325,19.04,1.44
653323,19.08,13.30
654320,19.14,13.30
655318,19.04,7.37
656315,19.08,7.37
657311,19.04,7.37
658309,19.01,7.37
659306,19.08,13.30
660303,19.01,13.30
661301,19.11,19.19
662298,19.21,19.19
663294,19.28,48.72
664292,19.38,48.72
665289,19.35,60.53
666287,19.41,60.53
667284,19.48,84.17
668281,19.48,84.17
669279,19.45,78.28
670275,19.51,78.28
671272,19.51,90.10
672270,19.55,90.10
673267,19.55,96.02
674265,19.58,96.02
675262,19.38,66.46
676259,19.41,66.46
677257,19.41,72.35
678253,19.51,72.35
679250,19.41,72.35
680248,19.24,72.35
681245,19.35,60.53
682243,19.31,60.53
683240,19.21,36.90
684236,19.24,36.90
685234,19.21,36.90
686231,19.14,36.90
687228,19.11,19.19
688226,19.08,19.19
689223,19.04,7.37
690221,19.11,7.37
691217,19.04,7.37
692214,19.11,7.37
693212,19.01,1.44
694209,19.04,1.44
695206,19.01,1.44
696203,19.01,1.44
697200,19.11,19.19
698198,19.04,19.19
699195,19.14,25.08
700192,19.11,25.08
701190,19.18,31.01
702186,19.18,31.01
703183,19.14,25.08
704181,19.21,25.08
705178,19.18,31.01
706176,19.24,31.01
707173,19.18,31.01
708170,19.28,31.01
709167,19.24,42.82
710164,19.24,42.82
711161,19.28,48.72
712159,19.28,48.72
713156,19.24,42.82
714153,19.28,42.82
715151,19.24,42.82
716147,19.31,42.82
717145,19.38,66.46
718142,19.11,66.46
719139,19.28,48.72
720137,19.38,48.72
721134,19.28,48.72
722131,19.31,48.72
723128,19.28,48.72
724125,19.28,48.72
725123,19.21,36.90
726120,19.21,36.90
727117,19.18,31.01
728115,19.21,31.01
729112,19.14,25.08
730108,19.21,25.08
731106,19.18,31.01
732103,19.18,31.01
733101,19.18,31.01
734098,19.24,31.01
735095,19.14,25.08
736093,19.21,25.08
737089,19.08,13.30
738086,19.08,13.30
739084,19.24,42.82
740081,19.18,42.82
741079,19.21,36.90
742076,19.21,36.90
743073,19.14,25.08
744070,19.14,25.08
745067,19.18,31.01
746064,19.18,31.01
747062,19.18,31.01
748059,19.21,31.01
749057,19.14,25.08
750054,19.24,25.08
751050,19.31,54.64
752048,19.21,54.64
753045,19.18,31.01
754042,19.28,31.01
755040,19.18,31.01
756037,19.24,31.01
757035,19.18,31.01
758031,19.21,31.01
759028,19.21,36.90
760026,19.21,36.90
761023,19.21,36.90
762020,19.18,36.90
763018,19.18,31.01
764015,19.21,31.01
765011,19.24,42.82
766009,19.18,42.82
767006,19.31,54.64
768004,19.21,54.64
769001,19.24,42.82
769998,19.18,42.82
770996,19.21,36.90
771992,19.21,36.90
772989,19.18,31.01
773987,19.18,31.01
774984,19.18,31.01
775982,19.21,31.01
776979,19.18,31.01
777976,19.18,31.01
778974,19.18,31.01
779970,19.11,31.01
780967,19.24,42.82
781965,19.14,42.82
782962,19.18,31.01
783960,19.24,31.01
784957,19.11,19.19
785953,19.24,19.19
786951,19.11,19.19
787948,19.18,19.19
788945,19.11,19.19
789943,19.21,19.19
790940,19.24,42.82
791938,19.18,42.82
792935,19.18,31.01
793931,19.24,31.01
794929,19.28,48.72
795926,19.21,48.72
796923,19.14,25.08
797921,19.24,25.08
798918,19.18,31.01
799915,19.24,31.01
800912,19.24,42.82
801909,19.24,42.82
802907,19.21,36.90
803904,19.24,36.90
804901,19.18,31.01
805899,19.21,31.01
806896,19.21,36.90
807892,19.21,36.90
808890,19.28,48.72
809887,19.24,48.72
810885,19.21,36.90
811882,19.24,36.90
812879,19.24,42.82
813876,19.21,42.82
814873,19.21,36.90
815870,19.24,36.90
816868,19.21,36.90
817865,19.24,36.90
818863,19.28,48.72
819860,19.24,48.72
820857,19.21,36.90
821854,19.21,36.90
822851,19.21,36.90
823848,19.21,36.90
824846,19.18,31.01
825843,19.18,31.01
826841,19.18,31.01
827837,19.14,31.01
828834,19.18,31.01
829832,19.08,31.01
830829,19.21,36.90
831826,19.11,36.90
832824,19.21,36.90
833821,19.18,36.90
834818,19.18,31.01
835815,19.11,31.01
836812,19.18,31.01
837810,19.21,31.01
838807,19.18,31.01
839804,19.18,31.01
840802,19.14,25.08
841798,19.21,25.08
842796,19.21,36.90
843793,19.31,36.90
844790,19.31,54.64
845788,19.24,54.64
846785,19.24,42.82
847782,19.18,42.82
848779,19.14,25.08
849776,19.28,25.08
850774,19.21,36.90
851771,19.18,36.90
852768,19.24,42.82
853766,19.14,42.82
854763,19.18,31.01
855759,19.18,31.01
856757,19.18,31.01
857754,19.21,31.01
858752,19.21,36.90
859749,19.21,36.90
860746,19.24,42.82
861744,19.18,42.82
862740,19.21,36.90
863737,19.18,36.90
864735,19.21,36.90
865732,19.28,36.90
866729,19.14,25.08
867727,19.21,25.08
868724,19.14,25.08
869721,19.21,25.08
870718,19.24,42.82
871715,19.24,42.82
872713,19.18,31.01
873710,19.14,31.01
874707,19.24,42.82
875705,19.21,42.82
876701,19.18,31.01
877699,19.18,31.01
878696,19.18,31.01
879693,19.18,31.01
880691,19.14,25.08
881688,19.21,25.08
882685,19.24,42.82
883682,19.18,42.82
884679,19.14,25.08
885677,19.28,25.08
886674,19.18,31.01
887671,19.21,31.01
888669,19.21,36.90
889666,19.21,36.90
890662,19.28,48.72
891660,19.14,48.72
892657,19.31,54.64
893655,19.24,54.64
894652,19.28,48.72
895649,19.35,48.72
896647,19.21,36.90
897643,19.28,36.90
898640,19.21,36.90
899638,19.28,36.90
900635,19.18,31.01
901633,19.24,31.01
902630,19.14,25.08
903627,19.21,25.08
904624,19.24,42.82
905621,19.21,42.82
906618,19.18,31.01
907616,19.24,31.01
908613,19.21,36.90
909611,19.14,36.90
910608,19.14,25.08
911604,19.28,25.08
912602,19.18,31.01
913599,19.11,31.01
914596,19.11,19.19
915594,19.24,19.19
916591,19.18,31.01
917588,19.14,31.01
918585,19.18,31.01
919582,19.24,31.01
920580,19.18,31.01
921577,19.08,31.01
922574,19.18,31.01
923572,19.18,31.01
924569,19.18,31.01
925565,19.14,31.01
926563,19.18,31.01
927560,19.21,31.01
928558,19.21,36.90
929555,19.18,36.90
930552,19.21,36.90
931550,19.21,36.90
932546,19.28,48.72
933543,19.21,48.72
934541,19.31,54.64
935538,19.28,54.64
936536,19.35,60.53
937533,19.24,60.53
938530,19.35,60.53
939527,19.21,60.53
940524,19.28,48.72
941521,19.21,48.72
942519,19.18,31.01
943516,19.18,31.01
944514,19.18,31.01
945511,19.11,31.01
946507,19.28,48.72
947505,19.21,48.72
948502,19.24,42.82
949499,19.14,42.82
950497,19.14,25.08
951494,19.21,25.08
952492,19.14,25.08
953488,19.08,25.08
954485,19.11,19.19
955483,19.11,19.19
956480,19.08,13.30
957477,19.18,13.30
958475,19.08,13.30
959472,19.08,13.30
960468,19.11,19.19
961466,19.14,19.19
962463,18.91,0.00
963461,18.91,0.00
964458,18.91,0.00
965454,18.81,0.00
966452,18.84,0.00
967449,18.81,0.00
968446,18.77,0.00
969444,18.74,0.00
970440,18.74,0.00
971438,18.77,0.00
972435,18.84,0.00
973432,18.77,0.00
974430,18.84,0.00
975426,18.84,0.00
976423,18.77,0.00
977421,18.81,0.00
978418,18.81,0.00
979415,18.81,0.00
980412,18.84,0.00
981409,18.87,0.00
982407,18.91,0.00
983404,18.91,0.00
984400,18.87,0.00
985398,18.94,0.00
986395,18.94,0.00
987393,18.97,0.00
988390,18.97,0.00
989386,18.94,0.00
990384,18.97,0.00
991381,19.01,0.00
992378,18.97,0.00
993375,19.08,0.00
994372,19.04,7.37
995369,19.04,7.37
996367,19.08,13.30
997364,19.18,13.30
998362,19.14,25.08
999358,19.18,25.08
1000355,19.11,19.19
1001353,19.14,19.19
1002350,19.14,25.08
1003347,19.11,25.08
1004345,19.24,42.82
1005342,19.18,42.82
1006340,19.21,36.90
1007337,19.24,36.90
1008333,19.11,19.19
1009331,19.18,19.19
1010328,19.14,25.08
1011325,19.11,25.08
1012323,19.18,31.01
1013320,19.11,31.01
1014318,19.04,7.37
1015315,19.04,7.37
1016312,18.94,0.00
1017309,19.04,0.00
1018306,19.11,19.19
1019303,19.11,19.19
1020301,19.08,13.30
1021298,19.08,13.30
1022296,19.08,13.30
1023293,19.01,13.30
1024290,19.01,1.44
1025287,19.14,1.44
1026284,19.08,13.30
1027281,19.04,13.30
1028279,19.04,7.37
1029276,19.04,7.37
1030274,19.08,13.30
1031271,19.04,13.30
1032268,19.11,19.19
1033265,19.11,19.19
1034262,19.04,7.37
1035259,19.04,7.37
1036257,19.04,7.37
1037254,19.11,7.37
1038252,19.08,13.30
1039249,19.04,13.30
1040246,19.08,13.30
1041243,19.08,13.30
1042240,19.04,7.37
1043237,19.14,7.37
1044235,19.14,25.08
1045232,19.18,25.08
1046230,19.14,25.08
1047227,19.14,25.08
1048224,19.04,7.37
1049221,19.18,7.37
1050218,19.18,31.01
1051215,19.11,31.01
1052213,19.11,19.19
1053210,19.24,19.19
1054208,19.14,25.08
1055205,19.11,25.08
1056202,19.11,19.19
1057200,19.14,19.19
1058197,19.08,13.30
1059193,19.14,13.30
1060191,19.11,19.19
1061188,19.11,19.19
1062185,19.11,19.19
1063183,19.14,19.19
1064180,19.11,19.19
1065178,19.11,19.19
1066175,19.01,1.44
1067172,19.18,1.44
1068170,18.97,0.00
1069166,19.04,0.00
1070163,19.08,13.30
1071161,19.11,13.30
1072158,19.08,13.30
1073156,19.21,13.30
1074153,19.11,19.19
1075150,19.08,19.19
1076148,19.04,7.37
1077144,19.04,7.37
1078141,19.14,25.08
1079139,19.08,25.08
1080136,19.08,13.30
1081134,19.11,13.30
1082131,19.11,19.19
1083128,19.11,19.19
1084126,19.11,19.19
1085123,19.18,19.19
1086119,19.14,25.08
1087117,19.11,25.08
1088114,19.08,13.30
1089112,19.11,13.30
1090109,19.08,13.30
1091106,19.08,13.30
1092104,19.01,1.44
1093101,19.11,1.44
1094098,19.08,13.30
1095095,19.04,13.30
1096092,18.97,0.00
1097090,19.08,0.00
1098087,19.11,19.19
1099084,19.08,19.19
1100082,19.18,31.01
1101079,19.08,31.01
1102076,19.08,13.30
1103073,19.21,13.30
1104070,19.04,7.37
1105068,19.11,7.37
1106065,19.14,25.08
1107062,19.08,25.08
1108060,19.14,25.08
1109057,19.14,25.08
1110054,19.14,25.08
1111052,19.14,25.08
1112048,19.04,7.37
1113046,18.97,7.37
1114043,19.08,13.30
1115040,19.11,13.30
1116038,19.11,19.19
1117035,19.11,19.19
1118032,19.04,7.37
1119030,19.11,7.37
1120027,19.04,7.37
1121024,19.08,7.37
1122021,19.04,7.37
1123018,19.11,7.37
1124016,19.11,19.19
1125013,19.21,19.19
1126010,19.11,19.19
1127008,19.11,19.19
1128005,19.11,19.19
1129001,19.04,19.19
1129999,19.04,7.37
1130996,19.11,7.37
1131994,19.14,25.08
1132991,19.14,25.08
1133988,19.04,7.37
1134986,19.04,7.37
1135983,19.08,13.30
1136979,19.14,13.30
1137977,19.18,31.01
1138974,19.21,31.01
1139972,19.21,36.90
1140969,19.11,36.90
1141966,19.11,19.19
1142964,19.11,19.19
1143961,19.11,19.19
1144958,19.11,19.19
1145956,19.08,13.30
1146952,19.14,13.30
1147950,19.18,31.01
1148947,18.94,31.01
1149944,19.14,25.08
1150942,19.08,25.08
1151939,19.14,25.08
1152936,19.14,25.08
1153934,19.11,19.19
1154931,19.04,19.19
1155929,19.08,13.30
1156925,19.11,13.30
1157922,19.04,7.37
1158920,19.11,7.37
1159917,19.14,25.08
1160914,19.08,25.08
1161912,19.11,19.19
1162909,18.94,19.19
1163907,19.14,25.08
1164904,19.14,25.08
1165900,19.04,7.37
1166898,19.04,7.37
1167895,19.04,7.37
1168892,19.04,7.37
1169890,19.01,1.44
1170887,19.01,1.44
1171885,18.91,0.00
1172881,19.04,0.00
1173878,19.01,1.44
1174876,18.97,1.44
1175873,18.91,0.00
1176870,19.08,0.00
1177868,19.08,13.30
1178864,19.01,13.30
1179862,19.04,7.37
1180859,19.04,7.37
1181856,19.08,13.30
1182854,19.04,13.30
1183851,19.08,13.30
1184848,19.11,13.30
1185846,19.18,31.01
1186843,19.14,31.01
1187840,19.14,25.08
1188837,19.14,25.08
1189834,19.11,19.19
1190832,19.11,19.19
1191829,19.14,25.08
1192826,19.21,25.08
1193824,19.14,25.08
1194821,19.18,25.08
1195819,19.14,25.08
1196816,19.11,25.08
1197812,19.14,25.08
1198810,19.14,25.08
1199807,19.14,25.08
1200804,19.08,25.08
1201802,19.08,13.30
1202799,19.21,13.30
1203796,19.14,25.08
1204794,19.14,25.08
1205791,19.08,13.30
1206789,19.04,13.30
1207785,19.08,13.30
1208782,19.08,13.30
1209780,19.08,13.30
1210777,19.01,13.30