millis,temp,output
240477,19.31,54.64
241474,19.24,54.64
242471,19.28,48.72
243468,19.18,48.72
244465,19.18,31.01
245463,19.24,31.01
246460,19.24,42.82
247457,19.21,42.82
248455,19.21,36.90
249452,19.24,36.90
250449,19.14,25.08
251446,19.18,25.08
252443,19.21,36.90
253441,19.18,36.90
254438,19.28,48.72
255435,19.14,48.72
256433,19.18,31.01
257429,19.18,31.01
258426,19.01,1.44
259424,19.18,1.44
260421,19.21,36.90
261419,19.11,36.90
262416,19.28,48.72
263413,19.11,48.72
264410,19.18,31.01
265407,19.18,31.01
266404,19.18,31.01
267402,19.18,31.01
268399,19.21,36.90
269396,19.24,36.90
270394,19.21,36.90
271390,19.21,36.90
272388,19.21,36.90
273385,19.28,36.90
274382,19.21,36.90
275380,19.24,36.90
276377,19.28,48.72
277373,19.24,48.72
278371,19.21,36.90
279368,19.31,36.90
280366,19.24,42.82
281363,19.28,42.82
282360,19.24,42.82
283358,19.24,42.82
284355,19.24,42.82
285351,19.24,42.82
286349,19.24,42.82
287346,19.21,42.82
288344,19.31,54.64
289341,19.11,54.64
290338,19.24,42.82
291335,19.28,42.82
292332,19.28,48.72
293329,19.21,48.72
294327,19.21,36.90
295324,19.24,36.90
296322,19.21,36.90
297319,19.18,36.90
298316,19.18,31.01
299313,19.21,31.01
300310,19.14,25.08
301307,19.18,25.08
302305,19.11,19.19
303302,19.08,19.19
304300,19.18,31.01
305296,19.11,31.01
306293,19.11,19.19
307291,19.14,19.19
308288,19.18,31.01
309285,19.14,31.01
310283,19.21,36.90
311280,19.21,36.90
312278,19.24,42.82
313274,19.18,42.82
314271,19.28,48.72
315269,19.28,48.72
316266,19.35,60.53
317263,19.31,60.53
318261,19.28,48.72
319258,19.24,48.72
320254,19.24,42.82
321252,19.35,42.82
322249,19.38,66.46
323247,19.28,66.46
324244,19.31,54.64
325241,19.31,54.64
326239,19.38,66.46
327235,19.35,66.46
328232,19.31,54.64
329230,19.24,54.64
330227,19.31,54.64
331225,19.24,54.64
332222,19.21,36.90
333219,19.24,36.90
334216,19.18,31.01
335213,19.28,31.01
336210,19.18,31.01
337208,19.18,31.01
338205,19.14,25.08
339203,19.14,25.08
340200,19.18,31.01
341196,19.08,31.01
342194,19.18,31.01
343191,19.21,31.01
344188,19.11,19.19
345186,19.08,19.19
346183,19.08,13.30
347180,19.14,13.30
348177,19.18,31.01
349174,19.08,31.01
350172,19.14,25.08
351169,19.18,25.08
352166,19.21,36.90
353164,19.18,36.90
354161,19.14,25.08
355158,19.18,25.08
356155,19.14,25.08
357152,19.24,25.08
358150,19.24,42.82
359147,19.24,42.82
360144,19.14,25.08
361141,19.18,25.08
362138,18.97,0.00
363136,18.94,0.00
364133,18.84,0.00
365130,18.70,0.00
366127,18.70,0.00
367124,18.74,0.00
368121,18.67,0.00
369119,18.60,0.00
370116,18.57,0.00
371112,18.57,0.00
372110,18.60,0.00
373107,18.60,0.00
374105,18.60,0.00
375101,18.57,0.00
376098,18.57,0.00
377096,18.57,0.00
378093,18.57,0.00
379090,18.57,0.00
380087,18.64,0.00
381084,18.64,0.00
382082,18.67,0.00
383079,18.67,0.00
384076,18.64,0.00
385073,18.67,0.00
386070,18.67,0.00
387067,18.70,0.00
388065,18.74,0.00
389061,18.74,0.00
390059,18.81,0.00
391056,18.77,0.00
392053,18.77,0.00
393051,18.77,0.00
394047,18.77,0.00
395044,18.77,0.00
396042,18.84,0.00
397039,18.84,0.00
398035,18.91,0.00
399033,18.87,0.00
400030,18.87,0.00
401028,18.91,0.00
402025,18.97,0.00
403021,18.91,0.00
404019,18.97,0.00
405016,19.01,0.00
406013,19.01,1.44
407010,18.97,1.44
408007,19.04,7.37
409005,19.08,7.37
410002,19.08,13.30
410999,19.08,13.30
411997,19.08,13.30
412993,19.18,13.30
413990,19.14,25.08
414988,19.08,25.08
415985,19.14,25.08
416983,19.14,25.08
417980,19.08,13.30
418977,19.08,13.30
419974,19.11,19.19
420971,19.11,19.19
421968,19.14,25.08
422966,19.11,25.08
423963,19.24,42.82
424961,19.14,42.82
425958,19.11,19.19
426954,19.14,19.19
427952,19.18,31.01
428949,19.18,31.01
429946,19.18,31.01
430944,19.14,31.01
431941,19.01,1.44
432937,19.18,1.44
433935,19.04,7.37
434932,19.14,7.37
435930,19.14,25.08
436927,19.04,25.08
437924,19.01,1.44
438921,19.08,1.44
439918,19.01,1.44
440915,19.04,1.44
441913,18.91,0.00
442910,19.04,0.00
443907,19.01,1.44
444904,19.01,1.44
445901,19.08,13.30
446899,19.11,13.30
447896,19.18,31.01
448893,19.14,31.01
449891,19.08,13.30
450887,19.08,13.30
451885,19.14,25.08
452882,19.04,25.08
453879,19.08,13.30
454877,19.08,13.30
455874,19.04,7.37
456870,19.14,7.37
457868,19.11,19.19
458865,19.11,19.19
459863,19.14,25.08
460860,19.08,25.08
461857,19.08,13.30
462854,19.08,13.30
463851,19.11,19.19
464848,19.11,19.19
465846,19.04,7.37
466843,19.08,7.37
467841,19.08,13.30
468838,19.14,13.30
469834,19.08,13.30
470832,19.11,13.30
471829,19.11,19.19
472826,19.08,19.19
473824,19.01,1.44
474821,19.08,1.44
475817,19.11,19.19
476815,19.11,19.19
477812,19.04,7.37
478810,19.08,7.37
479807,19.14,25.08
480804,19.18,25.08
481802,19.28,48.72
482798,19.14,48.72
483795,19.04,7.37
484793,19.18,7.37
485790,19.11,19.19
486788,19.08,19.19
487785,19.18,31.01
488781,19.11,31.01
489779,19.21,36.90
490776,19.14,36.90
491773,19.08,13.30
492771,19.08,13.30
493768,19.04,7.37
494765,19.08,7.37
495762,19.14,25.08
496759,19.08,25.08
497757,19.04,7.37
498754,19.04,7.37
499751,19.01,1.44
500748,19.08,1.44
501745,19.08,13.30
502743,19.11,13.30
503740,19.04,7.37
504737,19.14,7.37
505735,19.08,13.30
506731,19.14,13.30
507728,19.04,7.37
508726,19.04,7.37
509723,19.08,13.30
510721,19.08,13.30
511718,19.08,13.30
512714,19.04,13.30
513712,19.08,13.30
514709,18.97,13.30
515706,19.11,19.19
516704,19.08,19.19
517701,19.01,1.44
518699,19.04,1.44
519695,19.14,25.08
520692,19.14,25.08
521690,19.14,25.08
522687,19.04,25.08
523684,19.11,19.19
524682,19.11,19.19
525679,19.04,7.37
526675,19.08,7.37
527673,19.08,13.30
528670,19.14,13.30
529668,19.21,36.90
530665,19.04,36.90
531662,19.18,31.01
532659,19.11,31.01
533656,19.11,19.19
534653,19.11,19.19
535651,19.11,19.19
536648,19.14,19.19
537646,19.08,13.30
538642,19.08,13.30
539639,19.14,25.08
540637,19.11,25.08
541634,19.08,13.30
542631,19.08,13.30
543629,19.08,13.30
544626,19.14,13.30
545623,19.14,25.08
546620,19.04,25.08
547617,19.04,7.37
548615,19.11,7.37
549612,19.04,7.37
550609,18.91,7.37
551606,19.04,7.37
552603,19.01,7.37
553601,19.11,19.19
554598,19.04,19.19
555595,19.04,7.37
556593,19.11,7.37
557589,19.24,42.82
558586,19.11,42.82
559584,19.04,7.37
560581,19.14,7.37
561579,19.11,19.19
562576,18.97,19.19
563572,19.24,42.82
564570,19.08,42.82
565567,19.08,13.30
566564,19.14,13.30
567562,19.08,13.30
568559,19.04,13.30
569556,19.01,1.44
570553,18.97,1.44
571550,19.01,1.44
572548,19.01,1.44
573545,19.08,13.30
574542,19.01,13.30
575540,19.01,1.44
576536,19.08,1.44
577533,19.01,1.44
578531,19.01,1.44
579528,19.04,7.37
580526,19.04,7.37
581522,19.04,7.37
582519,19.14,7.37
583517,19.08,13.30
584514,19.11,13.30
585511,18.94,0.00
586508,19.08,0.00
587505,19.11,19.19
588503,19.14,19.19
589500,19.14,25.08
590497,19.08,25.08
591495,19.18,31.01
592491,19.14,31.01
593488,19.24,42.82
594486,19.24,42.82
595483,19.21,36.90
596481,19.11,36.90
597478,19.18,31.01
598475,19.21,31.01
599473,19.08,13.30
600469,19.14,13.30
601466,19.18,31.01
602464,19.11,31.01
603461,19.14,25.08
604459,19.14,25.08
605456,19.01,1.44
606452,19.11,1.44
607450,19.08,13.30
608447,19.04,13.30
609444,18.97,0.00
610442,19.01,0.00
611439,19.04,7.37
612435,19.01,7.37
613433,19.04,7.37
614430,19.04,7.37
615428,19.08,13.30
616425,19.08,13.30
617422,18.97,0.00
618419,19.08,0.00
619416,19.08,13.30
620413,18.97,13.30
621411,19.04,7.37
622408,19.11,7.37
623405,19.11,19.19
624402,19.11,19.19
625399,19.14,25.08
626397,19.11,25.08
627394,19.18,31.01
628391,19.14,31.01
629389,19.14,25.08
630385,19.18,25.08
631383,19.14,25.08
632380,19.14,25.08
633377,19.11,19.19
634375,19.08,19.19
635372,19.08,13.30
636368,19.11,13.30
637366,19.11,19.19
638363,19.18,19.19
639361,19.14,25.08
640358,19.08,25.08
641355,19.08,13.30
642353,19.11,13.30
643350,19.08,13.30
644346,19.08,13.30
645344,19.08,13.30
646341,19.14,13.30
647339,19.08,13.30
648336,19.01,13.30
649333,19.08,13.30
650330,19.11,13.30
651327,19.11,19.19
652324,19.14,19.19
653322,19.14,25.08
654319,19.08,25.08
655316,19.04,7.37
656314,19.01,7.37
657310,19.21,36.90
658308,19.04,36.90
659305,19.01,1.44
660302,19.04,1.44
661300,19.08,13.30
662296,19.35,13.30
663293,19.48,84.17
664291,19.48,84.17
665288,19.58,101.91
666286,19.65,101.91
667283,19.68,119.66
668280,19.82,119.66
669278,19.68,119.66
670275,19.78,119.66
671272,19.82,143.29
672269,19.82,143.29
673266,19.82,143.29
674264,19.78,143.29
675261,19.78,137.37
676258,19.72,137.37
677256,19.68,119.66
678253,19.62,119.66
679250,19.58,101.91
680248,19.65,101.91
681245,19.38,66.46
682242,19.41,66.46
683239,19.45,78.28
684236,19.31,78.28
685234,19.21,36.90
686231,19.18,36.90
687228,19.14,25.08
688226,19.11,25.08
689222,19.01,1.44
690220,19.01,1.44
691217,18.97,0.00
692214,18.97,0.00
693212,18.91,0.00
694208,18.91,0.00
695205,18.91,0.00
696203,18.87,0.00
697200,18.87,0.00
698196,18.91,0.00
699194,18.91,0.00
700191,18.94,0.00
701189,18.94,0.00
702186,18.94,0.00
703182,18.97,0.00
704180,19.01,0.00
705177,19.08,13.30
706174,19.08,13.30
707172,19.08,13.30
708169,19.11,13.30
709166,18.97,0.00
710163,19.11,0.00
711160,19.21,36.90
712158,19.24,36.90
713155,19.18,31.01
714152,19.24,31.01
715149,19.31,54.64
716146,19.31,54.64
717144,19.38,66.46
718141,19.38,66.46
719138,19.45,78.28
720136,19.41,78.28
721133,19.48,84.17
722129,19.41,84.17
723127,19.51,90.10
724124,19.45,90.10
725122,19.45,78.28
726119,19.45,78.28
727116,19.45,78.28
728114,19.48,78.28
729110,19.41,72.35
730107,19.35,72.35
731105,19.31,54.64
732102,19.38,54.64
733100,19.38,66.46
734097,19.35,66.46
735094,19.18,31.01
736091,19.24,31.01
737088,19.18,31.01
738085,19.18,31.01
739083,19.18,31.01
740080,19.18,31.01
741078,19.14,25.08
742075,19.01,25.08
743071,19.08,13.30
744069,19.11,13.30
745066,19.14,25.08
746063,18.94,25.08
747061,18.97,0.00
748058,19.04,0.00
749054,19.01,1.44
750052,19.04,1.44
751049,19.08,13.30
752047,18.97,13.30
753044,19.14,25.08
754041,19.11,25.08
755038,19.11,19.19
756035,19.18,19.19
757032,19.14,25.08
758030,19.18,25.08
759027,19.21,36.90
760025,19.24,36.90
761022,19.31,54.64
762018,19.31,54.64
763016,19.21,36.90
764013,19.28,36.90
765010,19.31,54.64
766008,19.28,54.64
767005,19.41,72.35
768003,19.31,72.35
769000,19.35,60.53
769996,19.35,60.53
770994,19.24,42.82
771991,19.35,42.82
772988,19.31,54.64
773986,19.35,54.64
774983,19.28,48.72
775980,19.35,48.72
776977,19.24,42.82
777974,19.28,42.82
778972,19.31,54.64
779969,19.24,54.64
780966,19.28,48.72
781964,19.28,48.72
782961,19.24,42.82
783958,19.24,42.82
784955,19.24,42.82
785952,19.35,42.82
786950,19.24,42.82
787947,19.11,42.82
788944,19.28,48.72
789942,19.21,48.72
790938,19.11,19.19
791936,19.11,19.19
792933,19.18,31.01
793930,19.18,31.01
794928,19.01,1.44
795925,19.18,1.44
796922,19.04,7.37
797919,19.11,7.37
798916,19.18,31.01
799913,19.11,31.01
800911,19.11,19.19
801908,19.18,19.19
802906,19.21,36.90
803902,19.14,36.90
804899,19.21,36.90
805897,19.21,36.90
806894,19.24,42.82
807891,19.31,42.82
808889,19.21,36.90
809886,19.18,36.90
810883,19.31,54.64
811880,19.31,54.64
812877,19.21,36.90
813875,19.28,36.90
814872,19.51,90.10
815869,19.24,90.10
816867,19.24,42.82
817863,19.28,42.82
818861,19.35,60.53
819858,19.31,60.53
820855,19.28,48.72
821853,19.41,48.72
822850,19.24,42.82
823847,19.28,42.82
824844,19.14,25.08
825841,19.21,25.08
826839,19.35,60.53
827836,19.24,60.53
828833,19.38,66.46
829831,19.21,66.46
830828,19.08,13.30
831824,19.18,13.30
832822,19.18,31.01
833819,19.18,31.01
834817,19.11,19.19
835814,19.21,19.19
836811,19.18,31.01
837809,19.14,31.01
838805,19.14,25.08
839802,19.18,25.08
840800,19.14,25.08
841797,19.18,25.08
842795,19.28,48.72
843792,19.21,48.72
844789,19.11,19.19
845786,19.28,19.19
846783,19.14,25.08
847780,19.21,25.08
848778,19.28,48.72
849775,19.21,48.72
850772,19.21,36.90
851770,19.21,36.90
852766,19.21,36.90
853764,19.31,36.90
854761,19.41,72.35
855758,19.24,72.35
856756,19.28,48.72
857753,19.31,48.72
858750,19.35,60.53
859747,19.24,60.53
860744,19.24,42.82
861742,19.28,42.82
862739,19.31,54.64
863736,19.28,54.64
864734,19.31,54.64
865731,19.24,54.64
866727,19.28,48.72
867725,19.24,48.72
868722,19.11,19.19
869720,19.18,19.19
870717,19.21,36.90
871714,19.24,36.90
872712,19.08,13.30
873708,19.14,13.30
874705,19.18,31.01
875703,19.14,31.01
876700,19.14,25.08
877698,19.11,25.08
878695,19.11,19.19
879692,19.21,19.19
880689,19.18,31.01
881686,19.11,31.01
882683,19.21,36.90
883681,19.18,36.90
884678,19.21,36.90
885676,19.18,36.90
886673,19.18,31.01
887669,19.31,31.01
888667,19.28,48.72
889664,19.24,48.72
890661,19.24,42.82
891659,19.28,42.82
892656,19.24,42.82
893654,19.28,42.82
894650,19.28,48.72
895647,19.21,48.72
896645,19.24,42.82
897642,19.14,42.82
898639,19.35,60.53
899637,19.24,60.53
900634,19.31,54.64
901630,19.28,54.64
902628,19.24,42.82
903625,19.28,42.82
904623,19.21,36.90
905620,19.28,36.90
906617,19.35,60.53
907615,19.21,60.53
908611,19.31,54.64
909608,19.31,54.64
910606,19.18,31.01
911603,19.21,31.01
912601,19.18,31.01
913598,19.21,31.01
914595,19.21,36.90
915592,19.18,36.90
916589,19.14,25.08
917586,19.11,25.08
918584,19.18,31.01
919581,19.14,31.01
920579,19.14,25.08
921576,19.21,25.08
922572,19.11,19.19
923570,19.08,19.19
924567,19.18,31.01
925564,19.24,31.01
926562,19.14,25.08
927559,19.11,25.08
928557,19.21,36.90
929553,19.14,36.90
930550,19.14,25.08
931548,19.21,25.08
932545,19.28,48.72
933542,19.24,48.72
934540,19.24,42.82
935537,19.24,42.82
936534,19.28,48.72
937531,19.24,48.72
938528,19.18,31.01
939526,19.28,31.01
940523,19.31,54.64
941520,19.21,54.64
942518,19.35,60.53
943514,19.11,60.53
944512,19.28,48.72
945509,19.35,48.72
946506,19.24,42.82
947504,19.31,42.82
948501,19.24,42.82
949498,19.21,42.82
950495,19.28,48.72
951492,19.31,48.72
952489,19.18,31.01
953487,19.18,31.01
954484,19.21,36.90
955482,19.14,36.90
956479,19.18,31.01
957475,19.14,31.01
958473,19.21,36.90
959470,19.28,36.90
960467,19.08,13.30
961465,19.14,13.30
962462,18.91,0.00
963459,18.81,0.00
964456,18.67,0.00
965453,18.67,0.00
966451,18.60,0.00
967448,18.57,0.00
968444,18.50,0.00
969442,18.57,0.00
970439,18.57,0.00
971437,18.54,0.00
972434,18.54,0.00
973430,18.50,0.00
974428,18.50,0.00
975425,18.50,0.00
976422,18.47,0.00
977419,18.47,0.00
978416,18.50,0.00
979414,18.54,0.00
980411,18.57,0.00
981408,18.57,0.00
982405,18.57,0.00
983402,18.57,0.00
984399,18.64,0.00
985397,18.67,0.00
986393,18.67,0.00
987390,18.70,0.00
988388,18.70,0.00
989385,18.70,0.00
990383,18.67,0.00
991379,18.74,0.00
992376,18.81,0.00
993374,18.77,0.00
994371,18.74,0.00
995367,18.77,0.00
996365,18.81,0.00
997362,18.84,0.00
998360,18.87,0.00
999357,18.87,0.00
1000353,18.91,0.00
1001351,18.91,0.00
1002348,18.94,0.00
1003345,18.94,0.00
1004343,19.01,1.44
1005340,18.97,1.44
1006337,19.01,1.44
1007334,18.97,1.44
1008331,18.97,0.00
1009329,19.04,0.00
1010326,19.04,7.37
1011323,19.04,7.37
1012320,19.14,25.08
1013317,19.11,25.08
1014315,19.08,13.30
1015312,19.14,13.30
1016309,19.18,31.01
1017307,19.14,31.01
1018304,19.11,19.19
1019301,19.14,19.19
1020299,19.21,36.90
1021296,19.21,36.90
1022292,19.11,19.19
1023290,19.18,19.19
1024287,19.14,25.08
1025285,19.18,25.08
1026282,19.11,19.19
1027279,19.11,19.19
1028277,19.11,19.19
1029274,19.14,19.19
1030272,19.14,25.08
1031269,19.11,25.08
1032265,19.08,13.30
1033263,19.08,13.30
1034260,19.11,19.19
1035257,19.11,19.19
1036255,19.08,13.30
1037252,18.97,13.30
1038249,19.14,25.08
1039247,19.11,25.08
1040244,19.11,19.19
1041241,19.08,19.19
1042238,19.14,25.08
1043235,19.08,25.08
1044233,19.01,1.44
1045230,19.04,1.44
1046227,19.04,7.37
1047225,19.08,7.37
1048222,19.04,7.37
1049219,19.04,7.37
1050216,19.08,13.30
1051213,19.11,13.30
1052211,19.18,31.01
1053208,19.08,31.01
1054205,19.04,7.37
1055203,18.97,7.37
1056200,19.11,19.19
1057197,19.08,19.19
1058194,19.08,13.30
1059191,19.01,13.30
1060189,19.11,19.19
1061186,19.11,19.19
1062183,19.04,7.37
1063181,18.97,7.37
1064178,19.11,19.19
1065176,19.04,19.19
1066173,19.11,19.19
1067169,19.08,19.19
1068167,19.11,19.19
1069164,19.08,19.19
1070161,19.04,7.37
1071159,19.08,7.37
1072156,19.01,1.44
1073154,19.01,1.44
1074151,19.04,7.37
1075147,19.18,7.37
1076145,19.04,7.37
1077142,19.14,7.37
1078139,19.11,19.19
1079137,19.04,19.19
1080134,19.21,36.90
1081132,19.24,36.90
1082129,19.18,31.01
1083125,19.14,31.01
1084123,19.14,25.08
1085120,19.11,25.08
1086117,19.08,13.30
1087115,19.14,13.30
1088112,19.11,19.19
1089110,19.08,19.19
1090107,19.14,25.08
1091104,19.04,25.08
1092102,19.08,13.30
1093098,19.11,13.30
1094095,19.08,13.30
1095093,19.18,13.30
1096090,19.28,48.72
1097088,19.08,48.72
1098085,19.08,13.30
1099082,19.11,13.30
1100080,19.08,13.30
1101077,19.11,13.30
1102074,19.11,19.19
1103071,19.04,19.19
1104068,19.08,13.30
1105065,19.21,13.30
1106063,19.08,13.30
1107060,19.11,13.30
1108058,19.01,1.44
1109055,18.87,1.44
1110052,19.01,1.44
1111049,19.04,1.44
1112046,19.04,7.37
1113043,19.08,7.37
1114041,19.04,7.37
1115038,18.94,7.37
1116036,19.18,31.01
1117033,19.04,31.01
1118030,19.04,7.37
1119027,19.11,7.37
1120024,19.08,13.30
1121021,19.04,13.30
1122019,19.08,13.30
1123016,19.08,13.30
1124014,19.11,19.19
1125011,19.14,19.19
1126008,19.11,19.19
1127006,19.18,19.19
1128003,19.08,13.30
1128999,19.14,13.30
1129997,19.14,25.08
1130994,19.11,25.08
1131992,19.18,31.01
1132989,19.14,31.01
1133986,19.14,25.08
1134984,19.14,25.08
1135981,19.21,36.90
1136978,19.14,36.90
1137976,19.14,25.08
1138972,19.08,25.08
1139970,19.08,13.30
1140967,19.11,13.30
1141964,19.14,25.08
1142962,19.08,25.08
1143959,19.08,13.30
1144956,19.04,13.30
1145954,19.21,36.90
1146951,19.08,36.90
1147948,19.04,7.37
1148945,19.08,7.37
1149942,18.97,0.00
1150940,19.01,0.00
1151937,19.08,13.30
1152934,19.08,13.30
1153932,18.97,0.00
1154928,19.04,0.00
1155926,19.04,7.37
1156923,19.01,7.37
1157920,19.01,1.44
1158918,19.04,1.44
1159915,19.04,7.37
1160911,19.04,7.37
1161909,19.08,13.30
1162906,19.04,13.30
1163904,19.08,13.30
1164901,19.04,13.30
1165898,19.08,13.30
1166896,19.08,13.30
1167893,18.97,0.00
1168890,19.08,0.00
1169887,19.11,19.19
1170884,19.08,19.19
1171881,19.14,25.08
1172879,19.11,25.08
1173876,19.18,31.01
1174874,19.14,31.01
1175871,19.04,7.37
1176868,19.11,7.37
1177866,19.08,13.30
1178862,19.18,13.30
1179859,19.14,25.08
1180857,19.28,25.08
1181854,19.28,48.72
1182852,19.14,48.72
1183849,19.08,13.30
1184846,19.14,13.30
1185844,19.14,25.08
1186841,19.21,25.08
1187838,19.18,31.01
1188835,19.08,31.01
1189832,19.21,36.90
1190830,19.14,36.90
1191827,19.11,19.19
1192824,19.01,19.19
1193822,19.08,13.30
1194819,19.04,13.30
1195816,19.11,19.19
1196814,19.08,19.19
1197811,19.08,13.30
1198808,18.97,13.30
1199805,18.97,0.00
1200802,19.08,0.00
1201800,19.04,7.37
1202797,19.01,7.37
1203794,19.01,1.44
1204792,18.97,1.44
1205788,19.04,7.37
1206786,18.97,7.37
1207783,19.01,1.44
1208780,18.97,1.44
1209778,19.01,1.44
1210775,18.84,1.44
1211772,19.08,13.30
1212769,19.08,13.30
1213766,19.08,13.30
1214764,19.11,13.30
1215761,19.11,19.19