millis,temp,output
289336,19.11,13.30
290333,19.11,19.19
291330,19.14,19.19
292327,19.18,31.01
293324,19.21,31.01
294322,19.21,36.90
295319,19.24,36.90
296316,19.35,60.53
297314,19.35,60.53
298311,19.41,72.35
299308,19.38,72.35
300305,19.41,72.35
301302,19.38,72.35
302300,19.41,72.35
303297,19.41,72.35
304294,19.35,60.53
305291,19.35,60.53
306288,19.38,66.46
307286,19.28,66.46
308283,19.48,84.17
309280,19.18,84.17
310278,19.24,42.82
311275,19.04,42.82
312272,19.14,25.08
313269,19.08,25.08
314266,18.94,0.00
315264,19.01,0.00
316261,18.87,0.00
317258,18.87,0.00
318255,18.81,0.00
319252,18.74,0.00
320249,18.77,0.00
321247,18.70,0.00
322243,18.74,0.00
323240,18.74,0.00
324238,18.70,0.00
325235,18.70,0.00
326233,18.77,0.00
327229,18.74,0.00
328226,18.77,0.00
329224,18.77,0.00
330221,18.84,0.00
331217,18.84,0.00
332215,18.87,0.00
333212,18.94,0.00
334210,18.94,0.00
335207,19.04,0.00
336203,18.97,0.00
337201,19.08,0.00
338198,19.11,19.19
339195,19.18,19.19
340193,19.11,19.19
341190,19.18,19.19
342187,19.24,42.82
343184,19.21,42.82
344181,19.28,48.72
345179,19.28,48.72
346176,19.31,54.64
347173,19.38,54.64
348171,19.35,60.53
349167,19.35,60.53
350164,19.14,25.08
351162,19.41,25.08
352159,19.35,60.53
353157,19.31,60.53
354154,19.31,54.64
355151,19.31,54.64
356148,19.31,54.64
357145,19.24,54.64
358142,19.24,42.82
359140,19.24,42.82
360137,19.21,36.90
361135,19.21,36.90
362132,18.97,0.00
363128,18.87,0.00
364126,18.77,0.00
365123,18.70,0.00
366120,18.60,0.00
367117,18.57,0.00
368114,18.50,0.00
369112,18.40,0.00
370109,18.40,0.00
371106,18.37,0.00
372103,18.30,0.00
373100,18.30,0.00
374097,18.33,0.00
375095,18.27,0.00
376092,18.33,0.00
377089,18.33,0.00
378086,18.33,0.00
379083,18.37,0.00
380081,18.37,0.00
381077,18.33,0.00
382074,18.37,0.00
383072,18.37,0.00
384069,18.40,0.00
385067,18.47,0.00
386063,18.47,0.00
387060,18.47,0.00
388058,18.43,0.00
389055,18.47,0.00
390051,18.54,0.00
391049,18.54,0.00
392046,18.50,0.00
393043,18.50,0.00
394041,18.57,0.00
395037,18.54,0.00
396035,18.60,0.00
397032,18.67,0.00
398029,18.64,0.00
399026,18.64,0.00
400023,18.64,0.00
401020,18.70,0.00
402018,18.70,0.00
403015,18.70,0.00
404012,18.70,0.00
405009,18.74,0.00
406006,18.77,0.00
407004,18.81,0.00
408000,18.81,0.00
408997,18.77,0.00
409995,18.84,0.00
410992,18.84,0.00
411990,18.87,0.00
412986,18.87,0.00
413983,18.91,0.00
414981,18.91,0.00
415978,18.87,0.00
416974,18.91,0.00
417972,18.91,0.00
418969,18.94,0.00
419966,18.91,0.00
420964,18.97,0.00
421960,19.01,1.44
422958,19.01,1.44
423955,18.97,0.00
424952,19.04,0.00
425950,19.04,7.37
426946,18.97,7.37
427943,19.01,1.44
428941,19.08,1.44
429938,19.04,7.37
430936,19.11,7.37
431932,19.11,19.19
432929,19.08,19.19
433927,19.11,19.19
434924,19.18,19.19
435921,19.08,13.30
436919,19.14,13.30
437916,19.14,25.08
438913,19.11,25.08
439910,19.28,48.72
440907,19.18,48.72
441905,19.18,31.01
442902,19.14,31.01
443899,19.18,31.01
444897,19.08,31.01
445893,19.11,19.19
446891,19.08,19.19
447888,18.97,0.00
448885,19.04,0.00
449883,18.97,0.00
450879,18.94,0.00
451876,18.94,0.00
452874,18.97,0.00
453871,18.91,0.00
454868,18.91,0.00
455865,18.91,0.00
456862,18.87,0.00
457860,18.87,0.00
458857,18.87,0.00
459854,18.87,0.00
460851,18.91,0.00
461848,18.87,0.00
462845,18.91,0.00
463843,18.87,0.00
464839,18.94,0.00
465837,18.91,0.00
466834,19.01,0.00
467831,18.94,0.00
468829,18.94,0.00
469825,19.01,1.44
470822,18.97,1.44
471820,19.04,7.37
472817,18.97,7.37
473815,18.94,0.00
474811,18.97,0.00
475808,19.08,13.30
476806,19.04,13.30
477803,19.11,19.19
478800,19.14,19.19
479798,19.11,19.19
480794,19.14,19.19
481792,19.21,36.90
482789,19.11,36.90
483786,19.11,19.19
484784,19.14,19.19
485781,19.11,19.19
486778,19.18,19.19
487775,19.08,13.30
488772,19.01,13.30
489769,19.04,7.37
490767,19.08,7.37
491764,19.04,7.37
492762,19.04,7.37
493758,19.04,7.37
494755,19.01,7.37
495753,19.04,7.37
496750,18.94,7.37
497747,19.01,1.44
498744,18.94,1.44
499741,18.94,0.00
500739,18.97,0.00
501736,18.94,0.00
502733,18.94,0.00
503730,19.01,1.44
504727,18.94,1.44
505724,19.01,1.44
506722,19.08,1.44
507719,18.94,0.00
508716,19.01,0.00
509713,19.01,1.44
510710,19.08,1.44
511708,19.01,1.44
512705,19.04,1.44
513702,19.04,7.37
514699,19.11,7.37
515696,19.04,7.37
516694,19.11,7.37
517691,19.11,19.19
518688,19.08,19.19
519685,19.08,13.30
520682,19.11,13.30
521679,19.14,25.08
522677,19.11,25.08
523674,19.11,19.19
524672,19.18,19.19
525669,19.18,31.01
526665,19.14,31.01
527663,19.14,25.08
528660,19.14,25.08
529657,19.11,19.19
530655,19.11,19.19
531652,19.11,19.19
532649,19.04,19.19
533646,19.08,13.30
534643,19.04,13.30
535641,19.01,1.44
536638,19.04,1.44
537635,19.01,1.44
538633,18.97,1.44
539629,18.94,0.00
540626,18.97,0.00
541624,18.97,0.00
542621,18.91,0.00
543619,19.01,1.44
544615,18.94,1.44
545612,18.91,0.00
546610,18.94,0.00
547607,18.91,0.00
548604,18.94,0.00
549601,18.97,0.00
550598,18.97,0.00
551596,18.97,0.00
552593,19.01,0.00
553589,19.01,1.44
554587,18.97,1.44
555584,19.04,7.37
556581,19.11,7.37
557579,19.11,19.19
558576,19.08,19.19
559572,19.11,19.19
560570,19.08,19.19
561567,19.04,7.37
562565,19.11,7.37
563562,19.14,25.08
564559,19.08,25.08
565556,19.14,25.08
566553,19.11,25.08
567550,19.08,13.30
568548,19.08,13.30
569545,19.08,13.30
570543,19.14,13.30
571540,19.11,19.19
572536,19.08,19.19
573534,19.04,7.37
574531,19.04,7.37
575528,19.01,1.44
576526,19.04,1.44
577523,19.04,7.37
578520,19.01,7.37
579517,19.04,7.37
580514,18.97,7.37
581512,18.97,0.00
582509,19.01,0.00
583505,19.01,1.44
584503,19.01,1.44
585500,19.01,1.44
586498,19.01,1.44
587495,19.08,13.30
588491,19.11,13.30
589489,19.01,1.44
590486,19.01,1.44
591483,19.04,7.37
592481,19.01,7.37
593478,19.01,1.44
594475,19.01,1.44
595472,19.01,1.44
596469,19.14,1.44
597467,19.08,13.30
598464,19.11,13.30
599461,19.01,1.44
600458,19.08,1.44
601455,19.08,13.30
602452,19.11,13.30
603450,19.08,13.30
604447,19.08,13.30
605445,19.14,25.08
606441,19.11,25.08
607438,19.18,31.01
608436,19.14,31.01
609433,19.14,25.08
610430,19.14,25.08
611428,19.11,19.19
612424,19.11,19.19
613422,19.11,19.19
614419,19.14,19.19
615416,19.11,19.19
616414,19.04,19.19
617411,19.18,31.01
618408,19.08,31.01
619406,19.01,1.44
620402,18.97,1.44
621400,18.97,0.00
622397,18.97,0.00
623394,18.97,0.00
624391,18.97,0.00
625388,18.94,0.00
626385,18.94,0.00
627383,18.94,0.00
628380,18.91,0.00
629377,18.87,0.00
630374,18.91,0.00
631371,18.94,0.00
632369,18.94,0.00
633366,18.94,0.00
634362,18.94,0.00
635360,18.97,0.00
636357,18.97,0.00
637355,18.94,0.00
638351,18.97,0.00
639348,18.94,0.00
640346,19.01,0.00
641343,19.04,7.37
642340,19.01,7.37
643337,19.04,7.37
644334,19.08,7.37
645331,19.11,19.19
646329,19.11,19.19
647326,19.11,19.19
648324,19.18,19.19
649320,19.11,19.19
650317,19.14,19.19
651315,19.14,25.08
652312,19.18,25.08
653309,19.14,25.08
654307,19.11,25.08
655304,19.11,19.19
656301,19.11,19.19
657298,19.08,13.30
658295,19.11,13.30
659293,19.11,19.19
660290,19.08,19.19
661287,19.08,13.30
662285,19.14,13.30
663281,19.24,42.82
664279,19.28,42.82
665276,19.31,54.64
666273,19.38,54.64
667271,19.45,78.28
668268,19.45,78.28
669265,19.45,78.28
670262,19.51,78.28
671259,19.45,78.28
672257,19.48,78.28
673254,19.45,78.28
674251,19.51,78.28
675249,19.45,78.28
676246,19.45,78.28
677242,19.35,60.53
678240,19.38,60.53
679237,19.35,60.53
680235,19.28,60.53
681232,19.14,25.08
682229,19.21,25.08
683227,19.14,25.08
684223,19.11,25.08
685220,18.94,0.00
686218,18.97,0.00
687215,18.91,0.00
688212,18.87,0.00
689209,18.84,0.00
690206,18.84,0.00
691204,18.84,0.00
692201,18.77,0.00
693197,18.81,0.00
694195,18.81,0.00
695192,18.77,0.00
696189,18.84,0.00
697187,18.87,0.00
698183,18.87,0.00
699181,18.94,0.00
700178,18.91,0.00
701175,19.01,1.44
702173,19.01,1.44
703169,19.08,13.30
704166,19.08,13.30
705164,19.08,13.30
706161,19.11,13.30
707159,19.18,31.01
708156,19.18,31.01
709153,19.21,36.90
710150,19.28,36.90
711147,19.35,60.53
712144,19.35,60.53
713142,19.45,78.28
714139,19.28,78.28
715137,19.38,66.46
716133,19.38,66.46
717130,19.48,84.17
718128,19.38,84.17
719125,19.38,66.46
720122,19.35,66.46
721120,19.28,48.72
722117,19.21,48.72
723115,19.28,48.72
724111,19.14,48.72
725108,19.11,19.19
726106,19.04,19.19
727103,19.01,1.44
728100,19.04,1.44
729098,18.97,0.00
730094,18.94,0.00
731091,18.84,0.00
732089,18.84,0.00
733086,18.87,0.00
734083,18.77,0.00
735080,18.81,0.00
736077,18.87,0.00
737075,18.84,0.00
738072,18.84,0.00
739068,18.87,0.00
