millis,temp,output
154,20.63,0.00
1152,20.70,255.00
2148,20.66,255.00
3145,20.63,255.00
4143,20.66,255.00
5140,20.70,255.00
6137,20.70,255.00
7134,20.70,255.00
8131,20.66,255.00
9128,20.70,255.00
10126,20.66,255.00
11123,20.70,255.00
12120,20.66,255.00
13117,20.63,255.00
14114,20.60,255.00
15112,20.49,255.00
16109,20.39,255.00
17106,20.26,220.13
18104,20.33,220.13
19100,20.02,178.75
20098,19.89,178.75
21095,19.82,143.29
22092,19.72,143.29
23090,19.65,113.73
24087,19.58,113.73
25084,19.48,84.17
26081,19.35,84.17
27078,19.24,42.82
28076,19.08,42.82
29073,19.11,19.19
30070,19.04,19.19
31068,18.87,0.00
32064,18.91,0.00
33061,18.77,0.00
34059,18.77,0.00
35055,18.77,0.00
36052,18.67,0.00
37050,18.67,0.00
38047,18.67,0.00
39044,18.64,0.00
40041,18.57,0.00
41038,18.60,0.00
42036,18.60,0.00
43032,18.57,0.00
44029,18.54,0.00
45027,18.60,0.00
46024,18.57,0.00
47021,18.54,0.00
48018,18.57,0.00
49015,18.60,0.00
50013,18.64,0.00
51009,18.57,0.00
52006,18.57,0.00
53004,18.60,0.00
54000,18.64,0.00
54998,18.60,0.00
55995,18.64,0.00
56992,18.67,0.00
57989,18.67,0.00
58986,18.70,0.00
59983,18.67,0.00
60981,18.64,0.00
61977,18.74,0.00
62974,18.84,0.00
63972,18.87,0.00
64969,19.01,1.44
65966,19.18,1.44
66963,19.31,54.64
67960,19.31,54.64
68958,19.38,66.46
69955,19.48,66.46
70951,19.55,96.02
71949,19.62,96.02
72946,19.65,113.73
73944,19.62,113.73
74941,19.65,113.73
75938,19.68,113.73
76935,19.72,125.55
77932,19.72,125.55
78929,19.78,137.37
79927,19.72,137.37
80924,19.68,119.66
81922,19.75,119.66
82919,19.75,131.48
83915,19.78,131.48
84913,19.65,113.73
85910,19.65,113.73
86907,19.65,113.73
87905,19.62,113.73
88902,19.51,90.10
89900,19.55,90.10
90896,19.55,96.02
91893,19.55,96.02
92891,19.41,72.35
93888,19.41,72.35
94885,19.38,66.46
95882,19.35,66.46
96879,19.35,60.53
97876,19.31,60.53
98874,19.31,54.64
99871,19.24,54.64
100869,19.28,48.72
101865,19.21,48.72
102862,19.18,31.01
103860,19.14,31.01
104857,19.14,25.08
105854,19.35,25.08
106852,19.18,31.01
107849,19.18,31.01
108846,19.18,31.01
109843,19.14,31.01
110840,19.14,25.08
111838,19.11,25.08
112835,19.08,13.30
113832,19.11,13.30
114830,19.08,13.30
115826,19.11,13.30
116824,19.11,19.19
117821,19.21,19.19
118818,19.18,31.01
119816,19.11,31.01
120813,19.18,31.01
121809,19.21,31.01
122807,19.14,25.08
123804,19.21,25.08
124802,19.14,25.08
125799,19.24,25.08
126796,19.24,42.82
127794,19.28,42.82
128790,19.21,36.90
129787,19.31,36.90
130785,19.31,54.64
131782,19.31,54.64
132780,19.28,48.72
133777,19.35,48.72
134774,19.24,42.82
135771,19.35,42.82
136768,19.31,54.64
137765,19.41,54.64
138763,19.62,107.81
139760,19.35,107.81
140758,19.35,60.53
141755,19.31,60.53
142752,19.38,66.46
143749,19.35,66.46
144746,19.35,60.53
145743,19.28,60.53
146741,19.31,54.64
147738,19.38,54.64
148736,19.31,54.64
149733,19.28,54.64
150729,19.24,42.82
151727,19.14,42.82
152724,19.24,42.82
153721,19.14,42.82
154719,19.18,31.01
155716,19.24,31.01
156713,19.11,19.19
157710,19.31,19.19
158707,19.18,31.01
159705,19.14,31.01
160702,19.18,31.01
161699,19.24,31.01
162697,19.08,13.30
163694,19.14,13.30
164690,19.14,25.08
165688,19.18,25.08
166685,19.11,19.19
167683,19.18,19.19
168680,19.18,31.01
169677,19.18,31.01
170675,19.28,48.72
171671,19.14,48.72
172668,19.14,25.08
173666,19.18,25.08
174663,19.21,36.90
175661,19.28,36.90
176658,19.24,42.82
177655,19.28,42.82
178652,19.14,25.08
179649,19.31,25.08
180646,19.24,42.82
181644,19.28,42.82
182641,19.14,25.08
183639,19.18,25.08
184636,19.21,36.90
185632,19.28,36.90
186630,19.11,19.19
187627,19.31,19.19
188624,19.21,36.90
189622,19.21,36.90
190619,19.24,42.82
191617,19.24,42.82
192613,19.28,48.72
193610,19.28,48.72
194608,19.24,42.82
195605,19.28,42.82
196602,19.24,42.82
197600,19.21,42.82
198597,19.24,42.82
199593,19.28,42.82
200591,19.24,42.82
201588,19.18,42.82
202586,19.28,48.72
203583,19.38,48.72
204580,19.31,54.64
205578,19.21,54.64
206574,19.21,36.90
207571,19.41,36.90
208569,19.21,36.90
209566,19.18,36.90
210564,19.24,42.82
211561,19.11,42.82
212558,19.18,31.01
213555,19.21,31.01
214552,19.14,25.08
215549,19.14,25.08
216547,19.14,25.08
217544,19.14,25.08
218542,19.14,25.08
219538,19.11,25.08
220535,19.14,25.08
221533,19.14,25.08
222530,19.08,13.30
223527,19.18,13.30
224525,19.08,13.30
225522,19.14,13.30
226519,19.14,25.08
227516,19.14,25.08
228513,19.14,25.08
229511,19.24,25.08
230508,19.18,31.01
231505,19.21,31.01
232503,19.21,36.90
233499,19.24,36.90
234497,19.21,36.90
235494,19.28,36.90
236491,19.28,48.72
237489,19.28,48.72
238486,19.28,48.72
239483,19.35,48.72
240480,19.31,54.64
241477,19.31,54.64
242475,19.38,66.46
243472,19.24,66.46
244469,19.28,48.72
245467,19.28,48.72
246464,19.31,54.64
247460,19.28,54.64
248458,19.28,48.72
249455,19.18,48.72
250452,19.21,36.90
251450,19.21,36.90
252447,19.18,31.01
253445,19.11,31.01
254441,19.28,48.72
255438,19.08,48.72
256436,19.04,7.37
257433,19.01,7.37
258430,19.08,13.30
259428,19.04,13.30
260425,19.01,1.44
261422,19.11,1.44
262419,19.08,13.30
263416,19.08,13.30
264414,19.04,7.37
265411,19.11,7.37
266407,19.11,19.19
267405,18.94,19.19
268402,19.04,7.37
269400,19.11,7.37
270397,19.14,25.08
271394,19.08,25.08
272392,19.28,48.72
273388,19.14,48.72
274385,19.18,31.01
275383,19.21,31.01
276380,19.38,66.46
